"","lon","lat","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"9900",-180.5,62.5,-0.329999536275864,-0.729999542236328,-0.557499527931213,-0.697499513626099,-0.647499561309814,-0.564999520778656,1.50750041007996,1.73000049591064,-0.649999558925629,1.8025004863739,0.8375004529953,1.94500041007996,0.3375004529953,0.707500457763672,1.80750048160553,1.05000042915344,-0.109999544918537,1.87500047683716,0.757500469684601,-0.444999545812607,0.545000433921814,1.78750050067902,1.87750041484833,-0.0374995432794094,0.850000441074371,0.350000470876694,1.18750047683716,1.92500042915344,1.73500049114227,1.57750046253204,0.325000464916229,0.147500455379486,1.25000047683716,1.6150004863739,0.967500448226929,0.755000472068787,1.90750050544739,-0.0624995417892933,1.6150004863739,1.50250041484833,1.64000046253204,0.885000467300415,1.76500046253204,1.59500050544739,1.77750051021576,1.84750044345856
"9901",-179.5,62.5,0.535000443458557,-0.0474995411932468,0.580000460147858,1.77750051021576,-0.762499570846558,-0.302499532699585,1.5875004529953,1.71500051021576,-0.109999544918537,1.90750050544739,0.330000460147858,1.96500051021576,0.182500451803207,1.33500051498413,1.91500043869019,0.805000483989716,-0.2249995470047,2.16250038146973,1.1500004529953,-0.304999530315399,0.397500455379486,1.77000045776367,2.03000044822693,-0.192499548196793,0.787500441074371,0.912500441074371,0.9625004529953,2.11250042915344,2.24250054359436,1.98000049591064,0.532500445842743,-0.164999544620514,1.17500042915344,1.5600004196167,1.21750044822693,0.412500470876694,2.00750041007996,-0.0324995405972004,2.07500052452087,1.65750050544739,1.91250050067902,1.82250046730042,1.90500044822693,1.90500044822693,2.11000037193298,2.2475004196167
"9902",-178.5,62.5,0.895000457763672,0.392500460147858,0.730000436306,1.51250040531158,-0.344999551773071,-0.0424995422363281,1.53250050544739,1.74500048160553,0.580000460147858,1.94500041007996,-0.132499545812607,2.02000045776367,-0.192499548196793,1.69250047206879,2.03750038146973,0.600000441074371,-0.329999536275864,2.24250054359436,1.37500047683716,0.3375004529953,0.517500460147858,1.9000004529953,2.08250045776367,-0.102499544620514,0.520000457763672,1.13750040531158,0.815000474452972,2.15750050544739,2.67250061035156,2.2325005531311,1.00500047206879,-0.707499563694,0.960000455379486,1.28000044822693,1.23500049114227,0.185000464320183,2.18250036239624,4.57763661643185e-07,2.08500051498413,1.81500041484833,2.07000041007996,2.13750052452087,2.04750037193298,1.94500041007996,2.43750047683716,2.34500050544739
"9903",-177.5,62.5,1.20250046253204,0.645000457763672,1.00750041007996,1.82500040531158,0.0300004575401545,0.662500441074371,1.16500043869019,1.64500045776367,1.08000040054321,1.70750045776367,-0.342499554157257,1.9275004863739,-0.472499549388885,2.03000044822693,2.15500044822693,0.255000472068787,-0.294999539852142,1.83250045776367,1.63250041007996,0.935000479221344,1.03750050067902,2.07500052452087,1.64000046253204,0.0825004577636719,0.107500456273556,1.34000051021576,0.21750046312809,2.03500056266785,2.8575005531311,2.24500036239624,1.38000047206879,-0.452499538660049,0.742500483989716,0.705000460147858,0.697500467300415,0.117500454187393,2.18750047683716,-0.0449995435774326,1.77000045776367,2.1925003528595,2.14000034332275,2.32750034332275,2.06500053405762,2.03500056266785,2.44000053405762,2.2550003528595
"9904",-176.5,62.5,1.23500049114227,0.630000472068787,0.997500479221344,1.88250041007996,0.810000479221344,1.14750051498413,0.860000431537628,0.787500441074371,1.48500049114227,1.45250046253204,-0.24249954521656,1.72250044345856,-0.649999558925629,2.1850004196167,2.16250038146973,-0.0299995429813862,0.660000443458557,1.09250044822693,1.88500046730042,1.19500041007996,1.32750046253204,2.0675003528595,1.16750049591064,0.575000464916229,-0.00499954214319587,1.73750042915344,-0.0349995419383049,1.65250051021576,2.81750059127808,2.16250038146973,1.65250051021576,0.317500472068787,0.760000467300415,0.687500476837158,0.357500463724136,0.242500454187393,1.9000004529953,-0.124999545514584,1.19250047206879,2.36000037193298,2.03750038146973,2.3175003528595,2.08250045776367,2.01250052452087,2.34500050544739,2.01000046730042
"9905",-175.5,62.5,1.20000040531158,0.610000431537628,0.907500445842743,1.82500040531158,1.57000041007996,1.59000051021576,1.01250040531158,0.285000443458557,1.3650004863739,1.20750045776367,4.57763661643185e-07,1.77250051498413,-0.4124995470047,2.08000040054321,2.04750037193298,0.0825004577636719,0.895000457763672,1.01000046730042,2.07250046730042,1.40250051021576,1.88750040531158,2.09000039100647,0.982500433921814,1.27250051498413,0.1500004529953,1.68000042438507,0.517500460147858,1.28000044822693,2.64500069618225,2.1850004196167,2.09750056266785,0.8375004529953,0.830000460147858,0.752500474452972,0.347500443458557,0.537500441074371,1.83500051498413,0.0100004579871893,0.522500455379486,2.2400004863739,1.96500051021576,2.26500034332275,1.94250047206879,1.90750050544739,2.1300003528595,1.69000041484833
"9906",-174.5,62.5,1.23750042915344,0.717500448226929,0.950000464916229,1.83500051498413,2.10000038146973,1.82750046253204,1.1150004863739,0.6500004529953,1.4000004529953,0.927500486373901,0.0475004576146603,1.8375004529953,0.0175004582852125,1.67250049114227,2.04000043869019,0.482500463724136,1.36750042438507,0.637500464916229,2.11250042915344,1.77250051498413,1.94000041484833,2.09000039100647,1.45500040054321,1.4350004196167,0.270000457763672,1.63750040531158,1.25500047206879,1.04750049114227,2.41250038146973,2.09250044822693,2.16500043869019,1.37750041484833,1.15250051021576,0.7750004529953,0.292500466108322,0.652500450611115,1.90750050544739,0.360000461339951,-0.167499542236328,2.26500034332275,1.8100004196167,2.23750042915344,1.91750049591064,1.8100004196167,1.81250047683716,1.50500047206879
"9907",-173.5,62.5,1.25500047206879,0.830000460147858,0.982500433921814,1.79500043392181,2.14500045776367,1.98250043392181,1.2400004863739,1.03000044822693,1.3375004529953,0.850000441074371,-0.072499543428421,1.87500047683716,0.692500472068787,1.15250051021576,1.97000050544739,0.647500455379486,1.50000047683716,0.447500467300415,2.10500049591064,2.25750041007996,1.89500045776367,2.10500049591064,1.63500046730042,1.36250042915344,0.387500464916229,1.70500040054321,1.70250046253204,0.830000460147858,2.26250052452087,2.00750041007996,2.19000053405762,1.8025004863739,1.50750041007996,1.11250042915344,0.190000459551811,1.13000047206879,1.9000004529953,1.09750044345856,-0.424999535083771,2.13250041007996,1.79250049591064,2.1075005531311,1.8725004196167,1.71000051498413,1.62000048160553,1.70000040531158
"9908",-172.5,62.5,1.28250050544739,0.920000433921814,1.05750048160553,1.79000043869019,2.11750054359436,2.01500034332275,1.14750051498413,1.40750050544739,0.920000433921814,1.01500046253204,0.0775004550814629,1.92500042915344,1.1225004196167,0.715000450611115,2.00000047683716,0.840000450611115,1.55000042915344,0.662500441074371,2.1300003528595,2.09750056266785,1.9275004863739,2.11000037193298,1.78500044345856,1.30500042438507,0.542500436306,1.72750043869019,1.9625004529953,0.802500486373901,2.15750050544739,1.9900004863739,2.21250057220459,1.79000043869019,1.79250049591064,1.46000051498413,0.162500455975533,1.64750051498413,1.89250040054321,1.58500051498413,-0.21999953687191,2.03250050544739,1.80000042915344,2.1925003528595,1.83250045776367,1.77250051498413,1.59750044345856,1.84000051021576
"9909",-171.5,62.5,1.31250047683716,0.922500431537628,1.14000046253204,1.75000047683716,2.01500034332275,1.8100004196167,1.1150004863739,1.56250047683716,1.13250041007996,1.1775004863739,0.667500436306,1.78750050067902,1.65500044822693,0.782500445842743,2.0675003528595,1.44000041484833,1.74500048160553,0.432500451803207,2.09500050544739,1.81500041484833,1.74250042438507,2.02750039100647,1.8375004529953,1.31500041484833,1.09500050544739,1.75750041007996,1.85250043869019,0.787500441074371,2.10000038146973,1.95250046253204,2.1225004196167,1.81750047206879,1.94500041007996,1.61750042438507,0.297500461339951,1.94000041484833,2.04250049591064,1.68250048160553,0.407500445842743,1.95500040054321,1.8725004196167,2.25000047683716,1.90750050544739,1.7475004196167,1.7400004863739,1.89000046253204
"9910",-170.5,62.5,1.35000050067902,0.940000474452972,1.23750042915344,1.76500046253204,1.84750044345856,1.55750048160553,1.55000042915344,1.42000043392181,1.39500045776367,1.15500044822693,0.852500438690186,1.61000049114227,1.81250047683716,0.942500472068787,2.09750056266785,1.84750044345856,1.85000050067902,0.93250048160553,1.94250047206879,1.30500042438507,1.4000004529953,1.85250043869019,1.72250044345856,1.26750040054321,1.54750049114227,1.69250047206879,1.66500043869019,0.700000464916229,1.96500051021576,1.86250042915344,1.84000051021576,1.60500049591064,1.94000041484833,1.6150004863739,0.590000450611115,1.80500042438507,2.0600004196167,1.73250043392181,1.24500048160553,1.8725004196167,1.9275004863739,2.23000049591064,1.89000046253204,1.88500046730042,1.98500049114227,1.74500048160553
"9911",-169.5,62.5,1.28250050544739,0.850000441074371,1.1850004196167,1.6850004196167,1.7750004529953,1.34000051021576,1.77000045776367,1.09750044345856,1.5875004529953,0.802500486373901,0.780000448226929,1.34000051021576,1.63000047206879,1.20500040054321,2.04750037193298,1.9625004529953,1.74250042438507,1.53750050067902,1.73250043392181,0.782500445842743,1.14000046253204,1.7475004196167,1.71500051021576,1.29500043392181,1.60000050067902,1.45750045776367,1.35750043392181,1.07500040531158,1.89000046253204,1.71500051021576,1.41750049591064,1.05000042915344,1.75500047206879,1.42000043392181,0.977500438690186,1.41250050067902,1.91250050067902,1.48250043392181,1.4625004529953,1.81750047206879,1.8375004529953,1.75500047206879,1.76250040531158,1.86750042438507,2.05000042915344,1.42250049114227
"9912",-168.5,62.5,0.950000464916229,0.625000476837158,0.882500469684601,1.4900004863739,1.90750050544739,1.23250043392181,1.89750051498413,0.535000443458557,1.83500051498413,0.280000448226929,0.185000464320183,1.0250004529953,1.15750050544739,1.3725004196167,1.98500049114227,2.1150004863739,1.76000046730042,1.14250040054321,1.3650004863739,0.527500450611115,1.20750045776367,1.69500041007996,1.4975004196167,1.46000051498413,1.38750040531158,1.19000041484833,0.530000448226929,1.70500040054321,1.8650004863739,1.78750050067902,1.1150004863739,0.367500454187393,1.34250044822693,1.25750041007996,1.12000048160553,0.792500436306,1.47250044345856,0.502500474452972,1.21000051498413,1.8650004863739,1.6150004863739,1.35250043869019,1.72000050544739,1.94000041484833,2.16250038146973,1.07500040531158
"9913",-167.5,62.5,0.227500453591347,0.120000459253788,0.237500458955765,0.817500472068787,2.02000045776367,1.41750049591064,2.07750034332275,0.295000463724136,2.06250047683716,-0.00499954214319587,-0.272499531507492,0.770000457763672,0.747500479221344,1.87000048160553,2.02000045776367,2.2550003528595,1.85500049591064,0.370000451803207,1.12000048160553,0.910000443458557,1.56250047683716,1.82250046730042,1.45000040531158,1.82000041007996,0.880000472068787,1.26750040054321,0.260000467300415,2.00750041007996,1.89500045776367,1.9625004529953,1.20000040531158,1.00750041007996,1.10250043869019,1.0875004529953,1.12750041484833,0.00250045768916607,1.07750046253204,0.0200004577636719,0.800000429153442,2.08500051498413,1.69750046730042,2.01250052452087,1.91750049591064,2.08000040054321,2.29000043869019,1.65750050544739
"9914",-166.5,62.5,-0.399999529123306,0.0825004577636719,0.165000453591347,1.12500047683716,2.02750039100647,1.59500050544739,2.08750057220459,0.517500460147858,2.12750053405762,0.0125004574656487,-0.344999551773071,0.770000457763672,0.630000472068787,2.05000042915344,2.05500054359436,2.06500053405762,1.94500041007996,-0.189999535679817,1.52000045776367,1.37500047683716,1.87750041484833,1.94000041484833,1.66500043869019,2.02500057220459,0.127500459551811,1.10750043392181,0.690000474452972,2.11250042915344,2.07000041007996,2.16000056266785,1.45500040054321,1.20000040531158,0.977500438690186,0.965000450611115,1.10750043392181,-0.602499544620514,1.24250042438507,0.262500464916229,-0.0799995437264442,2.19000053405762,2.13750052452087,2.30000042915344,2.20250034332275,2.16250038146973,2.4350004196167,2.26750040054321
"9915",-165.5,62.5,-0.15749953687191,-0.364999532699585,-0.144999548792839,1.34500050544739,1.97500050067902,1.73000049591064,1.7750004529953,0.702500462532043,1.85250043869019,0.145000457763672,-0.262499541044235,0.802500486373901,0.640000462532043,1.76750040054321,1.78750050067902,1.29000043869019,1.85000050067902,-1.22249948978424,1.76000046730042,1.21500051021576,1.91000044345856,1.97250044345856,1.63250041007996,2.08500051498413,-0.622499525547028,0.605000436306,0.750000476837158,2.04250049591064,2.06500053405762,2.22250056266785,1.35750043392181,0.987500429153442,0.522500455379486,0.780000448226929,0.850000441074371,-0.654999554157257,1.10000050067902,-0.107499539852142,-0.69249951839447,2.15500044822693,1.90500044822693,2.26500034332275,2.09500050544739,2.16500043869019,2.36000037193298,2.33500051498413
"10260",-180.5,61.5,0.052500456571579,-0.514999568462372,-0.517499566078186,-0.624999523162842,0.157500460743904,-0.617499530315399,1.88750040531158,2.20250034332275,0.3375004529953,1.59500050544739,1.42000043392181,2.35500049591064,1.03250050544739,1.25500047206879,2.33250045776367,1.99500048160553,0.185000464320183,2.40250039100647,1.13750040531158,-0.169999539852142,1.63250041007996,2.65750050544739,2.67500066757202,-0.182499542832375,1.65500044822693,1.03250050544739,1.45250046253204,2.55000042915344,2.85000061988831,2.71500062942505,2.15250039100647,0.820000469684601,1.81500041484833,1.82500040531158,1.54500043392181,1.56250047683716,2.22500038146973,0.437500447034836,2.23750042915344,2.21750044822693,2.10250043869019,2.35000038146973,2.10500049591064,1.9625004529953,2.3650004863739,2.27750039100647
"10261",-179.5,61.5,0.862500429153442,-0.0549995414912701,-0.187499538064003,0.257500469684601,0.127500459551811,-0.129999548196793,1.74500048160553,2.16000056266785,0.777500450611115,1.5875004529953,0.890000462532043,2.45000052452087,0.652500450611115,1.48000049591064,2.40250039100647,1.97000050544739,-0.0649995431303978,2.43000054359436,1.38500046730042,-0.272499531507492,1.18250048160553,2.66000056266785,2.71500062942505,-0.574999570846558,1.28000044822693,1.24500048160553,1.36250042915344,2.63500070571899,3.16000056266785,2.85250067710876,2.29750037193298,0.590000450611115,1.51750040054321,1.52250051498413,1.66500043869019,1.29000043869019,2.25250053405762,0.152500450611115,2.37750053405762,2.2400004863739,2.15500044822693,2.50750041007996,2.06250047683716,1.99250042438507,2.38500046730042,2.38500046730042
"10262",-178.5,61.5,1.57500040531158,0.99500048160553,1.07500040531158,2.0450005531311,0.750000476837158,0.630000472068787,1.61000049114227,2.01500034332275,1.1500004529953,1.4275004863739,0.322500467300415,2.3725004196167,0.375000447034836,1.82500040531158,2.46750044822693,1.88000047206879,-0.104999542236328,2.33500051498413,1.72750043869019,0.207500457763672,0.967500448226929,2.59750056266785,2.67250061035156,-0.452499538660049,0.672500431537628,1.40250051021576,1.54250049591064,2.64500069618225,3.41750049591064,2.92500066757202,2.42250037193298,0.257500469684601,1.43250048160553,0.662500441074371,1.71000051498413,0.857500433921814,2.22750043869019,0.227500453591347,2.5050003528595,2.37000036239624,2.20750045776367,2.46500039100647,2.14750051498413,1.9900004863739,2.34500050544739,2.53250050544739
"10263",-177.5,61.5,1.76500046253204,1.21000051498413,1.36250042915344,2.36000037193298,1.71750044822693,1.38750040531158,1.66000044345856,1.85000050067902,1.53750050067902,0.937500476837158,-0.134999543428421,2.13750052452087,0.442500472068787,2.10000038146973,2.4975004196167,1.69750046730042,-0.249999538064003,1.93750047683716,2.02500057220459,0.542500436306,1.05500042438507,2.35000038146973,2.50000047683716,0.187500461935997,0.167500451207161,1.43750047683716,1.57000041007996,2.59500050544739,3.54750061035156,2.80500054359436,2.52500057220459,0.152500450611115,1.4975004196167,-0.0174995418637991,1.71500051021576,0.327500462532043,1.94500041007996,0.37750044465065,2.40250039100647,2.51750040054321,2.06250047683716,2.4425003528595,2.11250042915344,2.22500038146973,2.2325005531311,2.55500054359436
"10264",-176.5,61.5,1.72250044345856,1.1225004196167,1.30500042438507,2.41250038146973,2.4275004863739,1.83000040054321,1.88750040531158,1.3375004529953,1.73000049591064,0.555000483989716,-0.0949995443224907,1.89500045776367,0.477500468492508,2.24250054359436,2.46000051498413,1.23750042915344,-0.067499540746212,1.47500050067902,2.09500050544739,0.735000431537628,1.3725004196167,2.0450005531311,2.27000045776367,0.810000479221344,-0.17999954521656,1.58500051498413,1.6500004529953,2.59500050544739,3.57250070571899,2.58250069618225,2.52000045776367,0.282500445842743,1.4000004529953,-0.137499541044235,1.64750051498413,0.0150004578754306,1.54500043392181,0.5250004529953,1.91250050067902,2.55500054359436,1.99250042438507,2.30000042915344,2.17500042915344,2.2950005531311,2.14250040054321,2.56250071525574
"10265",-175.5,61.5,1.52000045776367,0.892500460147858,1.10250043869019,2.41250038146973,2.72250056266785,2.07250046730042,1.98250043392181,0.5875004529953,1.50000047683716,0.330000460147858,0.15500046312809,1.78750050067902,0.442500472068787,2.03250050544739,2.35000038146973,0.790000438690186,0.402500450611115,1.21500051021576,2.02750039100647,1.23250043392181,1.68250048160553,1.8375004529953,1.96750044822693,1.22250044345856,-0.292499542236328,1.8375004529953,1.83500051498413,2.4900004863739,3.45250058174133,2.3025004863739,2.43000054359436,0.667500436306,1.28000044822693,-0.00999954249709845,1.32000041007996,0.332500457763672,1.34000051021576,0.590000450611115,1.16250050067902,2.42250037193298,1.93750047683716,2.05500054359436,1.98750042915344,2.16750049591064,2.05000042915344,2.58750057220459
"10266",-174.5,61.5,1.51500046253204,0.897500455379486,1.1775004863739,2.36000037193298,2.7950005531311,2.23500037193298,1.79750049114227,0.505000472068787,1.26250040531158,0.350000470876694,0.2125004529953,1.82000041007996,0.510000467300415,1.66000044345856,2.29750037193298,0.812500476837158,0.570000469684601,0.882500469684601,2.03250050544739,1.99500048160553,1.76250040531158,1.59250044822693,1.54500043392181,1.13250041007996,-0.114999540150166,1.91750049591064,2.16250038146973,2.43250036239624,3.17250061035156,2.08000040054321,2.31250047683716,1.20750045776367,1.32000041007996,0.127500459551811,0.592500448226929,0.68250048160553,1.18750047683716,0.490000456571579,0.517500460147858,2.33500051498413,1.85500049591064,2.0675003528595,2.00000047683716,2.12750053405762,1.83500051498413,2.37000036239624
"10267",-173.5,61.5,1.53500044345856,0.935000479221344,1.34000051021576,2.32000041007996,2.79000067710876,2.27500057220459,1.75750041007996,0.652500450611115,0.965000450611115,0.5250004529953,0.0325004570186138,1.66500043869019,0.892500460147858,1.07250046730042,2.23500037193298,0.975000441074371,0.720000445842743,0.542500436306,1.97500050067902,2.07000041007996,1.48000049591064,1.53750050067902,1.48750042915344,0.905000448226929,0.0600004568696022,1.78750050067902,2.22000050544739,2.21250057220459,2.81500053405762,1.9000004529953,2.28750038146973,1.35250043869019,1.41750049591064,0.455000460147858,0.215000450611115,0.945000469684601,0.885000467300415,0.720000445842743,0.125000461935997,2.07750034332275,1.8100004196167,2.13750052452087,1.95000040531158,1.91250050067902,1.66000044345856,2.34250044822693
"10268",-172.5,61.5,1.55750048160553,0.840000450611115,1.51000046730042,2.30500054359436,2.66250061988831,2.09250044822693,1.84750044345856,0.805000483989716,1.52000045776367,0.670000433921814,-0.0649995431303978,1.46750044822693,1.27250051498413,0.700000464916229,2.12750053405762,0.970000445842743,0.877500474452972,0.577500462532043,1.87000048160553,1.95750045776367,1.18750047683716,1.47750043869019,1.32000041007996,0.752500474452972,0.302500456571579,1.68250048160553,2.03250050544739,2.15000057220459,2.48500037193298,1.79500043392181,2.16000056266785,1.29500043392181,1.45750045776367,0.475000470876694,0.13250045478344,1.17000043392181,0.820000469684601,1.07000041007996,0.380000472068787,1.8725004196167,1.74500048160553,2.29750037193298,1.8650004863739,1.96500051021576,1.52750051021576,2.27000045776367
"10269",-171.5,61.5,1.54250049591064,0.687500476837158,1.56250047683716,2.27250051498413,2.47500038146973,1.79250049591064,1.87500047683716,1.02250051498413,1.80750048160553,0.737500429153442,0.105000458657742,1.29500043392181,1.46750044822693,0.925000429153442,2.11750054359436,1.31500041484833,1.15250051021576,0.957500457763672,1.84250044822693,1.54500043392181,1.29500043392181,1.52750051021576,1.49500048160553,1.03250050544739,0.795000433921814,1.58000040054321,1.80000042915344,2.19500041007996,2.34000039100647,1.76500046253204,1.88750040531158,1.06500041484833,1.50500047206879,0.542500436306,0.360000461339951,1.39250040054321,1.3375004529953,1.20250046253204,1.43000042438507,1.68250048160553,1.79500043392181,2.31250047683716,1.82500040531158,1.84750044345856,1.6850004196167,2.2950005531311
"10270",-170.5,61.5,1.48500049114227,0.432500451803207,1.54000043869019,2.1925003528595,2.26750040054321,1.58000040054321,1.91500043869019,1.06250047683716,1.94750046730042,0.497500449419022,0.282500445842743,1.00250041484833,1.63500046730042,1.42250049114227,2.12500047683716,1.76500046253204,1.53250050544739,1.08000040054321,1.81500041484833,0.972500443458557,1.43000042438507,1.54000043869019,1.44750046730042,1.45500040054321,1.3025004863739,1.42250049114227,1.43000042438507,2.18750047683716,2.26250052452087,1.76250040531158,1.69000041484833,0.822500467300415,1.51500046253204,0.715000450611115,0.460000455379486,1.4275004863739,1.55750048160553,1.24250042438507,1.8025004863739,1.63750040531158,1.71500051021576,2.33750057220459,1.78750050067902,1.98750042915344,1.85000050067902,2.09250044822693
"10271",-169.5,61.5,1.36250042915344,0.737500429153442,1.55000042915344,2.09000039100647,2.11250042915344,1.55000042915344,1.95500040054321,0.947500467300415,2.06250047683716,-0.0999995395541191,0.162500455975533,0.835000455379486,1.60750043392181,1.85250043869019,2.08750057220459,2.0050003528595,1.74250042438507,0.965000450611115,1.86250042915344,0.612500429153442,1.46000051498413,1.57000041007996,1.21500051021576,1.72250044345856,1.44750046730042,1.28000044822693,0.865000486373901,2.1775004863739,2.1225004196167,1.75500047206879,1.56500041484833,0.530000448226929,1.36250042915344,0.802500486373901,0.565000474452972,0.797500431537628,1.68000042438507,0.947500467300415,1.75000047683716,1.64250040054321,1.35500049591064,2.23750042915344,1.67250049114227,1.81500041484833,1.97250044345856,1.62750041484833
"10272",-168.5,61.5,1.01000046730042,0.565000474452972,1.27750051021576,1.91750049591064,2.04750037193298,1.61750042438507,1.93750047683716,0.785000443458557,2.12500047683716,-0.414999544620514,-0.334999531507492,0.850000441074371,1.45500040054321,2.05000042915344,2.02500057220459,2.14000034332275,1.84000051021576,0.417500466108322,1.88500046730042,0.662500441074371,1.56250047683716,1.61750042438507,1.44500041007996,1.82250046730042,1.2750004529953,1.35500049591064,0.25250044465065,2.21750044822693,1.98750042915344,1.79500043392181,1.55000042915344,0.632500469684601,1.56250047683716,0.877500474452972,0.597500443458557,0.0650004595518112,1.73000049591064,0.822500467300415,1.82750046253204,1.7400004863739,1.28000044822693,2.1850004196167,1.62500047683716,1.94000041484833,2.19000053405762,1.68000042438507
"10273",-167.5,61.5,-0.199999541044235,-0.43499955534935,0.747500479221344,1.29750049114227,2.02500057220459,1.65750050544739,1.95250046253204,0.825000464916229,2.13500046730042,-0.24249954521656,-0.819999516010284,0.980000436306,1.29250049591064,2.19000053405762,2.01500034332275,2.2475004196167,1.9975004196167,0.502500474452972,1.93250048160553,1.06500041484833,1.72500050067902,1.75250041484833,1.72500050067902,1.93250048160553,1.01750040054321,1.50500047206879,0.680000483989716,2.1925003528595,1.9000004529953,1.91000044345856,1.7475004196167,0.965000450611115,1.71000051498413,0.865000486373901,0.915000438690186,-0.329999536275864,1.93250048160553,1.0600004196167,1.04250049591064,1.88000047206879,1.82250046730042,2.26250052452087,1.85500049591064,2.0050003528595,2.34750056266785,1.91750049591064
"10274",-166.5,61.5,-1.04249954223633,-0.809999525547028,-0.489999532699585,1.14750051498413,1.89000046253204,1.64750051498413,1.79750049114227,0.855000436306,1.92500042915344,0.107500456273556,-0.789999544620514,0.902500450611115,1.17250049114227,2.14000034332275,1.94250047206879,2.15750050544739,1.94750046730042,-0.292499542236328,1.9625004529953,1.21000051498413,1.85500049591064,1.89750051498413,1.80000042915344,1.99250042438507,0.0275004580616951,1.39750051498413,0.925000429153442,2.15000057220459,1.86750042438507,2.04750037193298,1.7400004863739,1.02750051021576,1.7125004529953,0.752500474452972,1.04500043392181,-0.347499549388885,1.83250045776367,1.03000044822693,0.172500461339951,1.97750043869019,2.21750044822693,2.3725004196167,2.09000039100647,2.1075005531311,2.4350004196167,2.21000051498413
"10620",-180.5,60.5,1.70750045776367,1.42500042915344,1.41500043869019,2.01750040054321,2.2400004863739,1.61000049114227,2.50750041007996,2.62250065803528,2.27750039100647,2.08250045776367,2.38750052452087,2.67500066757202,2.33000040054321,2.38750052452087,2.59000062942505,2.86250066757202,1.9975004196167,2.95750069618225,2.01750040054321,1.13750040531158,2.52750039100647,3.02000069618225,3.39750051498413,0.867500483989716,2.72000050544739,2.74000072479248,2.52750039100647,2.95250058174133,3.35000061988831,3.34250068664551,3.14500069618225,2.81000065803528,2.85250067710876,2.25250053405762,3.06000065803528,2.66500067710876,2.60500049591064,2.20500040054321,3.31250071525574,3.11000061035156,2.58500051498413,3.09250068664551,2.48500037193298,2.72250056266785,2.63750052452087,2.56750059127808
"10621",-179.5,60.5,2.01000046730042,1.73750042915344,1.70500040054321,2.2550003528595,2.32000041007996,1.39250040054321,2.44000053405762,2.63750052452087,2.33000040054321,1.63500046730042,2.12000036239624,2.70000052452087,2.25000047683716,2.42250037193298,2.58750057220459,2.90500068664551,1.52000045776367,3.02500057220459,1.55000042915344,0.535000443458557,2.38500046730042,2.95500063896179,3.52000069618225,0.490000456571579,2.50250053405762,2.76500058174133,2.65750050544739,3.08750057220459,3.57750058174133,3.35250067710876,3.22000050544739,2.57500052452087,2.76000070571899,1.86000049114227,3.31250071525574,2.57500052452087,2.65250062942505,1.88000047206879,3.33500051498413,3.13750052452087,2.58750057220459,3.02500057220459,2.4975004196167,2.79750061035156,2.62500071525574,2.64500069618225
"10622",-178.5,60.5,2.16750049591064,1.92000043392181,1.83000040054321,2.41250038146973,2.54250049591064,1.2475004196167,2.4900004863739,2.44750046730042,2.38250041007996,0.9000004529953,1.63500046730042,2.59250068664551,2.21250057220459,2.50750041007996,2.6075005531311,2.94500064849854,1.13250041007996,3.01250052452087,1.66500043869019,-0.0449995435774326,2.12000036239624,2.82000064849854,3.56000065803528,0.577500462532043,2.08250045776367,2.70750069618225,2.81750059127808,3.2325005531311,3.77750062942505,3.31250071525574,3.20750069618225,2.22750043869019,2.61000061035156,1.26000046730042,3.41250061988831,2.38500046730042,2.66750049591064,0.985000431537628,3.25000071525574,3.10500049591064,2.51000046730042,2.97750067710876,2.46750044822693,2.79750061035156,2.3725004196167,2.78250050544739
"10623",-177.5,60.5,2.18250036239624,1.88750040531158,1.83000040054321,2.56250071525574,2.85000061988831,1.44500041007996,2.4975004196167,2.27500057220459,2.21250057220459,0.110000461339951,1.2125004529953,2.43250036239624,2.26250052452087,2.5450005531311,2.62250065803528,2.87000060081482,1.01750040054321,2.88500070571899,1.9975004196167,-0.292499542236328,1.8100004196167,2.63500070571899,3.50250053405762,0.975000441074371,1.7125004529953,2.64000058174133,2.93500065803528,3.33750057220459,3.88500070571899,3.15000057220459,3.13250064849854,1.66000044345856,2.24500036239624,0.710000455379486,3.19500064849854,1.88250041007996,2.57250070571899,0.535000443458557,3.07250070571899,3.04750061035156,2.27000045776367,2.76750063896179,2.42500042915344,2.74000072479248,2.09000039100647,2.86000061035156
"10624",-176.5,60.5,2.09750056266785,1.71000051498413,1.70750045776367,2.68500065803528,3.13750052452087,1.72500050067902,2.53250050544739,2.1225004196167,2.24500036239624,-0.0324995405972004,1.34000051021576,2.16500043869019,2.20000052452087,2.44500041007996,2.5525004863739,2.75750064849854,1.24500048160553,2.60000061988831,2.09000039100647,0.220000460743904,1.88250041007996,2.38500046730042,3.32250070571899,1.33500051498413,1.33250045776367,2.56750059127808,3.02000069618225,3.41250061988831,3.89250063896179,2.83750057220459,2.96250057220459,1.13250041007996,1.89500045776367,0.577500462532043,2.82000064849854,1.14750051498413,2.31500053405762,0.592500448226929,2.80500054359436,2.92750072479248,2.20750045776367,2.47500038146973,2.49500036239624,2.77000069618225,1.93250048160553,2.76500058174133
