"","lon","lat","year","SST"
"448",-166.5,64.5,"1976",-1.79999959468842
"449",-165.5,64.5,"1976",-1.74499952793121
"450",-164.5,64.5,"1976",-1.79999959468842
"451",-163.5,64.5,"1976",-1.79999959468842
"452",-162.5,64.5,"1976",-1.79499959945679
"453",-161.5,64.5,"1976",-1.63999950885773
"454",-180.5,63.5,"1976",-1.79749953746796
"455",-179.5,63.5,"1976",-1.76249957084656
"456",-178.5,63.5,"1976",-1.79999959468842
"457",-177.5,63.5,"1976",-1.79999959468842
"458",-176.5,63.5,"1976",-1.79999959468842
"459",-175.5,63.5,"1976",-1.79749953746796
"460",-174.5,63.5,"1976",-1.79749953746796
"461",-173.5,63.5,"1976",-1.78999948501587
"462",-172.5,63.5,"1976",-1.79999959468842
"463",-171.5,63.5,"1976",-1.79999959468842
"464",-170.5,63.5,"1976",-1.76999950408936
"465",-169.5,63.5,"1976",-1.65249955654144
"466",-168.5,63.5,"1976",-1.78249955177307
"467",-167.5,63.5,"1976",-1.79999959468842
"468",-166.5,63.5,"1976",-1.77499949932098
"469",-165.5,63.5,"1976",-1.63249957561493
"470",-164.5,63.5,"1976",-1.78249955177307
"471",-163.5,63.5,"1976",-1.79999959468842
"472",-162.5,63.5,"1976",-1.79999959468842
"473",-161.5,63.5,"1976",-1.62249958515167
"474",-180.5,62.5,"1976",-1.54999959468842
"475",-179.5,62.5,"1976",-1.46499955654144
"476",-178.5,62.5,"1976",-1.36749958992004
"477",-177.5,62.5,"1976",-1.29249954223633
"478",-176.5,62.5,"1976",-1.36749958992004
"479",-175.5,62.5,"1976",-1.51249957084656
"480",-174.5,62.5,"1976",-1.56749951839447
"481",-173.5,62.5,"1976",-1.55249953269958
"482",-172.5,62.5,"1976",-1.5649995803833
"483",-171.5,62.5,"1976",-1.59749948978424
"484",-170.5,62.5,"1976",-1.5724995136261
"485",-169.5,62.5,"1976",-1.53499948978424
"486",-168.5,62.5,"1976",-1.61249959468842
"487",-167.5,62.5,"1976",-1.7249995470047
"488",-166.5,62.5,"1976",-1.58999955654144
"489",-165.5,62.5,"1976",-1.75749957561493
"490",-180.5,61.5,"1976",-1.49999952316284
"491",-179.5,61.5,"1976",-1.35499954223633
"492",-178.5,61.5,"1976",-0.872499525547028
"493",-177.5,61.5,"1976",-0.834999561309814
"494",-176.5,61.5,"1976",-0.994999527931213
"495",-175.5,61.5,"1976",-1.34499955177307
"496",-174.5,61.5,"1976",-1.54249954223633
"497",-173.5,61.5,"1976",-1.46749949455261
"498",-172.5,61.5,"1976",-1.42499959468842
"499",-171.5,61.5,"1976",-1.46499955654144
"500",-170.5,61.5,"1976",-1.51249957084656
"501",-169.5,61.5,"1976",-1.5649995803833
"502",-168.5,61.5,"1976",-1.70499956607819
"503",-167.5,61.5,"1976",-1.79499959945679
"504",-166.5,61.5,"1976",-1.6899995803833
"505",-180.5,60.5,"1976",-0.227499544620514
"506",-179.5,60.5,"1976",-0.134999543428421
"507",-178.5,60.5,"1976",-0.0974995419383049
"508",-177.5,60.5,"1976",-0.282499551773071
"509",-176.5,60.5,"1976",-0.589999556541443
"510",-175.5,60.5,"1976",-0.947499513626099
"511",-174.5,60.5,"1976",-1.04499959945679
"512",-173.5,60.5,"1976",-1.10499954223633
"513",-172.5,60.5,"1976",-1.27499949932098
"514",-171.5,60.5,"1976",-1.51249957084656
"515",-170.5,60.5,"1976",-1.52249956130981
"516",-169.5,60.5,"1976",-1.50749957561493
"517",-168.5,60.5,"1976",-1.64999949932098
"518",-167.5,60.5,"1976",-1.7874995470047
"519",-166.5,60.5,"1976",-1.63249957561493
"520",-165.5,60.5,"1976",-1.4124995470047
"521",-180.5,59.5,"1976",0.522500455379486
"522",-179.5,59.5,"1976",0.492500454187393
"523",-178.5,59.5,"1976",0.372500449419022
"524",-177.5,59.5,"1976",0.257500469684601
"525",-176.5,59.5,"1976",-0.0599995404481888
"526",-175.5,59.5,"1976",-0.324999541044235
"527",-174.5,59.5,"1976",-0.424999535083771
"528",-173.5,59.5,"1976",-0.449999541044235
"529",-172.5,59.5,"1976",-0.6624995470047
"530",-171.5,59.5,"1976",-1.15999948978424
"531",-170.5,59.5,"1976",-1.35499954223633
"532",-169.5,59.5,"1976",-1.28499948978424
"533",-168.5,59.5,"1976",-1.40249955654144
"534",-167.5,59.5,"1976",-1.58749949932098
"535",-166.5,59.5,"1976",-1.60749959945679
"536",-165.5,59.5,"1976",-1.60999953746796
"537",-164.5,59.5,"1976",-1.56999957561493
"538",-163.5,59.5,"1976",-1.56749951839447
"539",-162.5,59.5,"1976",-1.46749949455261
"540",-180.5,58.5,"1976",1.07000041007996
"541",-179.5,58.5,"1976",1.08500051498413
"542",-178.5,58.5,"1976",0.877500474452972
"543",-177.5,58.5,"1976",0.832500457763672
"544",-176.5,58.5,"1976",0.695000469684601
"545",-175.5,58.5,"1976",0.595000445842743
"546",-174.5,58.5,"1976",0.360000461339951
"547",-173.5,58.5,"1976",0.0325004570186138
"548",-172.5,58.5,"1976",-0.299999535083771
"549",-171.5,58.5,"1976",-0.532499551773071
"550",-170.5,58.5,"1976",-0.514999568462372
"551",-169.5,58.5,"1976",-0.632499516010284
"552",-168.5,58.5,"1976",-1.1624995470047
"553",-167.5,58.5,"1976",-1.51499950885773
"554",-166.5,58.5,"1976",-1.49249958992004
"555",-165.5,58.5,"1976",-1.51749956607819
"556",-164.5,58.5,"1976",-1.61249959468842
"557",-163.5,58.5,"1976",-1.43749952316284
"558",-162.5,58.5,"1976",-1.33749949932098
"559",-161.5,58.5,"1976",-1.22999954223633
"560",-160.5,58.5,"1976",-1.51749956607819
"561",-159.5,58.5,"1976",-1.56249952316284
"562",-158.5,58.5,"1976",-1.44499957561493
"563",-157.5,58.5,"1976",-0.952499568462372
"564",-180.5,57.5,"1976",1.56500041484833
"565",-179.5,57.5,"1976",1.52250051498413
