"","lon","lat","year","SST"
"354",-179.5,50.5,"1975",3.65750050544739
"355",-178.5,50.5,"1975",3.69750070571899
"356",-177.5,50.5,"1975",3.81000065803528
"357",-176.5,50.5,"1975",3.90000057220459
"358",-175.5,50.5,"1975",3.98000049591064
"359",-174.5,50.5,"1975",4.04000043869019
"360",-173.5,50.5,"1975",4.13250064849854
"361",-172.5,50.5,"1975",4.1850004196167
"362",-171.5,50.5,"1975",4.18000078201294
"363",-170.5,50.5,"1975",4.21750068664551
"364",-169.5,50.5,"1975",4.09750080108643
"365",-168.5,50.5,"1975",4.2325005531311
"366",-167.5,50.5,"1975",4.20000076293945
"367",-166.5,50.5,"1975",4.23750066757202
"368",-165.5,50.5,"1975",4.29250049591064
"369",-164.5,50.5,"1975",4.4325008392334
"370",-163.5,50.5,"1975",4.51000070571899
"371",-162.5,50.5,"1975",4.61250066757202
"372",-161.5,50.5,"1975",4.64000082015991
"373",-160.5,50.5,"1975",4.64500045776367
"374",-159.5,50.5,"1975",4.65250062942505
"375",-158.5,50.5,"1975",4.63750076293945
"376",-157.5,50.5,"1975",4.62750053405762
"377",-180.5,69.5,"1976",-1.79249954223633
"378",-179.5,69.5,"1976",-1.79249954223633
"379",-178.5,69.5,"1976",-1.79999959468842
"380",-177.5,69.5,"1976",-1.79499959945679
"381",-176.5,69.5,"1976",-1.79999959468842
"382",-175.5,69.5,"1976",-1.79999959468842
"383",-174.5,69.5,"1976",-1.79749953746796
"384",-173.5,69.5,"1976",-1.79499959945679
"385",-172.5,69.5,"1976",-1.79749953746796
"386",-171.5,69.5,"1976",-1.74749958515167
"387",-170.5,69.5,"1976",-1.68249952793121
"388",-169.5,69.5,"1976",-1.66999959945679
"389",-168.5,69.5,"1976",-1.70749950408936
"390",-167.5,69.5,"1976",-1.79499959945679
"391",-166.5,69.5,"1976",-1.79749953746796
"392",-165.5,69.5,"1976",-1.79499959945679
"393",-164.5,69.5,"1976",-1.79249954223633
"394",-163.5,69.5,"1976",-1.78999948501587
"395",-177.5,68.5,"1976",-1.79749953746796
"396",-176.5,68.5,"1976",-1.79999959468842
"397",-175.5,68.5,"1976",-1.79999959468842
"398",-174.5,68.5,"1976",-1.79999959468842
"399",-173.5,68.5,"1976",-1.79999959468842
"400",-172.5,68.5,"1976",-1.79999959468842
"401",-171.5,68.5,"1976",-1.78499948978424
"402",-170.5,68.5,"1976",-1.62249958515167
"403",-169.5,68.5,"1976",-1.43749952316284
"404",-168.5,68.5,"1976",-1.51749956607819
"405",-167.5,68.5,"1976",-1.6899995803833
"406",-166.5,68.5,"1976",-1.74249958992004
"407",-174.5,67.5,"1976",-1.79499959945679
"408",-173.5,67.5,"1976",-1.79999959468842
"409",-172.5,67.5,"1976",-1.79999959468842
"410",-171.5,67.5,"1976",-1.79999959468842
"411",-170.5,67.5,"1976",-1.73999953269958
"412",-169.5,67.5,"1976",-1.77499949932098
"413",-168.5,67.5,"1976",-1.45999956130981
"414",-167.5,67.5,"1976",-1.40249955654144
"415",-166.5,67.5,"1976",-1.61499953269958
"416",-165.5,67.5,"1976",-1.79999959468842
"417",-164.5,67.5,"1976",-1.77249956130981
"418",-170.5,66.5,"1976",-1.79249954223633
"419",-169.5,66.5,"1976",-1.79999959468842
"420",-168.5,66.5,"1976",-1.79999959468842
"421",-167.5,66.5,"1976",-1.76999950408936
"422",-166.5,66.5,"1976",-1.76249957084656
"423",-165.5,66.5,"1976",-1.79999959468842
"424",-164.5,66.5,"1976",-1.79749953746796
"425",-163.5,66.5,"1976",-1.67999958992004
"426",-162.5,66.5,"1976",-1.4399995803833
"427",-179.5,65.5,"1976",-0.924999535083771
"428",-178.5,65.5,"1976",-0.869999527931213
"429",-171.5,65.5,"1976",-1.69249951839447
"430",-170.5,65.5,"1976",-1.5649995803833
"431",-169.5,65.5,"1976",-1.63999950885773
"432",-168.5,65.5,"1976",-1.76999950408936
"433",-167.5,65.5,"1976",-1.77249956130981
"434",-180.5,64.5,"1976",-0.934999525547028
"435",-179.5,64.5,"1976",-0.954999566078186
"436",-178.5,64.5,"1976",-0.94249951839447
"437",-177.5,64.5,"1976",-0.894999563694
"438",-176.5,64.5,"1976",-0.927499532699585
"439",-175.5,64.5,"1976",-0.969999551773071
"440",-174.5,64.5,"1976",-0.954999566078186
"441",-173.5,64.5,"1976",-0.887499570846558
"442",-172.5,64.5,"1976",-0.914999544620514
"443",-171.5,64.5,"1976",-1.01499950885773
"444",-170.5,64.5,"1976",-1.06249952316284
"445",-169.5,64.5,"1976",-1.2599995136261
"446",-168.5,64.5,"1976",-1.51749956607819
"447",-167.5,64.5,"1976",-1.4749995470047
"448",-166.5,64.5,"1976",-1.3774995803833
"449",-165.5,64.5,"1976",-1.42249953746796
"450",-164.5,64.5,"1976",-1.70499956607819
"451",-163.5,64.5,"1976",-1.74999952316284
"452",-162.5,64.5,"1976",-1.73499953746796
"453",-161.5,64.5,"1976",-1.7249995470047
"454",-180.5,63.5,"1976",-0.952499568462372
"455",-179.5,63.5,"1976",-0.892499566078186
"456",-178.5,63.5,"1976",-0.832499563694
"457",-177.5,63.5,"1976",-0.842499554157257
"458",-176.5,63.5,"1976",-0.909999549388885
"459",-175.5,63.5,"1976",-0.932499527931213
"460",-174.5,63.5,"1976",-0.794999539852142
"461",-173.5,63.5,"1976",-0.547499537467957
"462",-172.5,63.5,"1976",-0.769999563694
"463",-171.5,63.5,"1976",-0.884999513626099
"464",-170.5,63.5,"1976",-0.0124995419755578
"465",-169.5,63.5,"1976",0.040000457316637
