"","X","CRUISE","STATION","HAUL","GMT_DATE_TIME","HAUL_ID","Cper10m2","Cper1000m3","year","month","lat","lon","doy","vol","bottom_depth","id","count","SS","date","SSB","reg.SST"
"1660",5084,"DY16-06","52",2,"2016-05-08 17:15","DY16-06 52 2 60BON 1",73.57492,116.78559,2016,5,59.9155,-172.4233,128,85.627,74,"DY16-06_59.9155_-172.4233_2016-05-08 17:15_333",10,409,"5/8/2016",213914,2.65904866393546
"1661",5085,"DY16-06","54",2,"2016-05-08 20:04","DY16-06 54 2 60BON 1",0,0,2016,5,60.0375,-172.9928,128,46.025,68,"DY16-06_60.0375_-172.9928_2016-05-08 20:04_333",0,409,"5/8/2016",213914,2.65904866393546
"1662",5088,"DY16-07","127",1,"2016-05-30 14:27","DY16-07 127 1 60BON 1",0,0,2016,5,57.245,-167.2332,150,34.022,76,"DY16-07_57.245_-167.2332_2016-05-30 14:27_505",0,409,"5/30/2016",213914,2.65904866393546
"1663",5089,"DY16-07","128",1,"2016-05-30 16:44","DY16-07 128 1 60BON 1",0,0,2016,5,57.585,-167.084,150,118.808,73,"DY16-07_57.585_-167.084_2016-05-30 16:44_505",0,409,"5/30/2016",213914,2.65904866393546
"1664",5090,"DY16-07","129",1,"2016-05-30 18:57","DY16-07 129 1 60BON 1",0,0,2016,5,57.9248,-166.9283,150,100.153,68,"DY16-07_57.9248_-166.9283_2016-05-30 18:57_505",0,409,"5/30/2016",213914,2.65904866393546
"1665",5091,"DY16-07","125",1,"2016-05-30 9:57","DY16-07 125 1 60BON 1",0,0,2016,5,56.5673,-167.5517,150,175.154,111,"DY16-07_56.5673_-167.5517_2016-05-30 9:57_505",0,409,"5/30/2016",213914,2.65904866393546
"1666",5092,"DY16-07","130",1,"2016-05-30 21:05","DY16-07 130 1 60BON 1",16.45423,35.77007,2016,5,58.265,-166.7728,150,83.869,55,"DY16-07_58.265_-166.7728_2016-05-30 21:05_505",3,409,"5/30/2016",213914,2.65904866393546
"1667",5093,"DY16-06","56",2,"2016-05-08 23:12","DY16-06 56 2 60BON 1",24.62107,43.96619,2016,5,60.2513,-173.5178,128,90.979,70,"DY16-06_60.2513_-173.5178_2016-05-08 23:12_333",4,409,"5/8/2016",213914,2.65904866393546
"1668",5099,"DY16-06","76",2,"2016-05-12 17:56","DY16-06 76 2 60BON 1",0,0,2016,5,54.3062,-165.8738,132,169.725,104,"DY16-06_54.3062_-165.8738_2016-05-12 17:56_333",0,409,"5/12/2016",213914,2.65904866393546
"1669",5100,"DY16-06","77",2,"2016-05-12 20:02","DY16-06 77 2 60BON 1",0,0,2016,5,54.3325,-165.4087,132,231.576,120,"DY16-06_54.3325_-165.4087_2016-05-12 20:02_333",0,409,"5/12/2016",213914,2.65904866393546
"1670",5101,"DY16-06","79",2,"2016-05-12 22:35","DY16-06 79 2 60BON 1",0,0,2016,5,54.4192,-165.1188,132,231.57582,120,"DY16-06_54.4192_-165.1188_2016-05-12 22:35_333",0,409,"5/12/2016",213914,2.65904866393546
"1671",5102,"DY16-06","80",2,"2016-05-12 23:35","DY16-06 80 2 60BON 1",0,0,2016,5,54.4245,-164.9727,132,390.21558,61,"DY16-06_54.4245_-164.9727_2016-05-12 23:35_333",0,409,"5/12/2016",213914,2.65904866393546
"1672",5103,"DY16-06","81",2,"2016-05-13 2:20","DY16-06 81 2 60BON 1",0,0,2016,5,54.7135,-164.7897,133,66.59,46,"DY16-06_54.7135_-164.7897_2016-05-13 2:20_333",0,409,"5/13/2016",213914,2.65904866393546
"1673",5104,"DY16-06","84",2,"2016-05-13 5:49","DY16-06 84 2 60BON 1",0,0,2016,5,55.058,-165.1092,133,171.943,112,"DY16-06_55.058_-165.1092_2016-05-13 5:49_333",0,409,"5/13/2016",213914,2.65904866393546
"1674",5105,"DY16-06","15",2,"2016-05-06 1:50","DY16-06 15 2 60BON 1",0,0,2016,5,56.9922,-165.3785,126,113.303,71,"DY16-06_56.9922_-165.3785_2016-05-06 1:50_333",0,409,"5/6/2016",213914,2.65904866393546
"1675",5106,"DY16-06","17",2,"2016-05-06 4:42","DY16-06 17 2 60BON 1",0,0,2016,5,57.2622,-165.7468,126,115.291,70,"DY16-06_57.2622_-165.7468_2016-05-06 4:42_333",0,409,"5/6/2016",213914,2.65904866393546
"1676",5107,"DY16-06","19",2,"2016-05-06 7:50","DY16-06 19 2 60BON 1",0,0,2016,5,57.3207,-166.3382,126,108.41,69,"DY16-06_57.3207_-166.3382_2016-05-06 7:50_333",0,409,"5/6/2016",213914,2.65904866393546
"1677",5108,"DY16-06","21",2,"2016-05-06 11:25","DY16-06 21 2 60BON 1",4.43262,7.51292,2016,5,57.4277,-166.823,126,133.104,69,"DY16-06_57.4277_-166.823_2016-05-06 11:25_333",1,409,"5/6/2016",213914,2.65904866393546
"1678",5119,"DY16-07","105",1,"2016-05-28 15:18","DY16-07 105 1 60BON 1",0,0,2016,5,57.0438,-166.0348,148,86.468,76,"DY16-07_57.0438_-166.0348_2016-05-28 15:18_505",0,409,"5/28/2016",213914,2.65904866393546
"1679",5120,"DY16-07","106",1,"2016-05-28 17:38","DY16-07 106 1 60BON 1",0,0,2016,5,57.381,-165.8798,148,111.086,71,"DY16-07_57.381_-165.8798_2016-05-28 17:38_505",0,409,"5/28/2016",213914,2.65904866393546
"1680",5121,"DY16-07","107",1,"2016-05-28 20:59","DY16-07 107 1 60BON 1",0,0,2016,5,57.724,-165.714,148,87.615,66,"DY16-07_57.724_-165.714_2016-05-28 20:59_505",0,409,"5/28/2016",213914,2.65904866393546
"1681",5122,"DY16-07","108",1,"2016-05-28 22:55","DY16-07 108 1 60BON 1",39.16033,91.07053,2016,5,58.0617,-165.5587,148,87.844,54,"DY16-07_58.0617_-165.5587_2016-05-28 22:55_505",8,409,"5/28/2016",213914,2.65904866393546
"1682",5123,"DY16-07","109",1,"2016-05-29 0:46","DY16-07 109 1 60BON 1",143.21179,387.05889,2016,5,58.4018,-165.4065,149,74.924,46,"DY16-07_58.4018_-165.4065_2016-05-29 0:46_505",29,409,"5/29/2016",213914,2.65904866393546
"1683",5124,"DY16-07","110",1,"2016-05-29 2:42","DY16-07 110 1 60BON 1",127.54604,455.52157,2016,5,58.7398,-165.2565,149,61.468,38,"DY16-07_58.7398_-165.2565_2016-05-29 2:42_505",28,409,"5/29/2016",213914,2.65904866393546
"1684",5125,"DY16-07","91",1,"2016-05-27 9:28","DY16-07 91 1 60BON 2",0,0,2016,5,57.2853,-165.2748,147,102.464,68,"DY16-07_57.2853_-165.2748_2016-05-27 9:28_505",0,409,"5/27/2016",213914,2.65904866393546
"1685",5126,"DY16-07","111",1,"2016-05-29 4:44","DY16-07 111 1 60BON 1",3.12916,15.64578,2016,5,59.0778,-165.1097,149,63.915,29,"DY16-07_59.0778_-165.1097_2016-05-29 4:44_505",1,409,"5/29/2016",213914,2.65904866393546
"1686",5127,"DY16-07","112",1,"2016-05-29 6:52","DY16-07 112 1 60BON 1",58.10671,305.82479,2016,5,59.1798,-165.7188,149,42.508,29,"DY16-07_59.1798_-165.7188_2016-05-29 6:52_505",13,409,"5/29/2016",213914,2.65904866393546
"1687",5128,"DY16-06","23",2,"2016-05-06 14:53","DY16-06 23 2 60BON 1",20.94162,34.33052,2016,5,57.5003,-167.3517,126,145.643,71,"DY16-06_57.5003_-167.3517_2016-05-06 14:53_333",5,409,"5/6/2016",213914,2.65904866393546
"1688",5129,"DY16-07","23",1,"2016-05-21 12:57","DY16-07 23 1 60BON 1",0,0,2016,5,58.1978,-159.5407,141,96.942,32,"DY16-07_58.1978_-159.5407_2016-05-21 12:57_505",0,409,"5/21/2016",213914,2.65904866393546
"1689",5130,"DY16-07","24",1,"2016-05-21 15:22","DY16-07 24 1 60BON 1",0,0,2016,5,57.8545,-159.7245,141,86.392,46,"DY16-07_57.8545_-159.7245_2016-05-21 15:22_505",0,409,"5/21/2016",213914,2.65904866393546
"1690",5131,"DY16-07","25",1,"2016-05-21 17:33","DY16-07 25 1 60BON 1",0,0,2016,5,57.4993,-159.8445,141,113.227,56,"DY16-07_57.4993_-159.8445_2016-05-21 17:33_505",0,409,"5/21/2016",213914,2.65904866393546
"1691",5132,"DY16-07","26",1,"2016-05-21 19:41","DY16-07 26 1 60BON 1",0,0,2016,5,57.1523,-160.066,141,108.334,60,"DY16-07_57.1523_-160.066_2016-05-21 19:41_505",0,409,"5/21/2016",213914,2.65904866393546
"1692",5133,"DY16-07","27",1,"2016-05-21 21:44","DY16-07 27 1 60BON 1",0,0,2016,5,56.8165,-160.225,141,108.104,59,"DY16-07_56.8165_-160.225_2016-05-21 21:44_505",0,409,"5/21/2016",213914,2.65904866393546
"1693",5141,"DY16-07","204",1,"2016-06-07 7:47","DY16-07 204 1 60BON 2",0,0,2016,6,57.6852,-167.6782,158,100.632,69,"DY16-07_57.6852_-167.6782_2016-06-07 7:47_505",0,409,"6/7/2016",213914,2.65904866393546
"1694",5142,"DY16-07","203",1,"2016-06-07 5:56","DY16-07 203 1 60BON 1",0,0,2016,6,58.0235,-167.5292,158,95.49,67,"DY16-07_58.0235_-167.5292_2016-06-07 5:56_505",0,409,"6/7/2016",213914,2.65904866393546
"1695",5143,"DY16-07","205",1,"2016-06-07 9:38","DY16-07 205 1 60BON 1",0,0,2016,6,57.3428,-167.8327,158,40.367,74,"DY16-07_57.3428_-167.8327_2016-06-07 9:38_505",0,409,"6/7/2016",213914,2.65904866393546
"1696",5144,"DY16-07","206",1,"2016-06-07 11:24","DY16-07 206 1 60BON 1",0,0,2016,6,57.003,-167.9885,158,135.551,80,"DY16-07_57.003_-167.9885_2016-06-07 11:24_505",0,409,"6/7/2016",213914,2.65904866393546
"1697",5145,"DY16-07","28",1,"2016-05-22 0:25","DY16-07 28 1 60BON 1",0,0,2016,5,56.5787,-161.015,142,142.279,69,"DY16-07_56.5787_-161.015_2016-05-22 0:25_505",0,409,"5/22/2016",213914,2.65904866393546
"1698",5146,"DY16-07","30",1,"2016-05-22 4:34","DY16-07 30 1 60BON 1",17.11244,31.68969,2016,5,57.255,-160.6598,142,126.224,66,"DY16-07_57.255_-160.6598_2016-05-22 4:34_505",4,409,"5/22/2016",213914,2.65904866393546
"1699",5147,"DY16-07","31",1,"2016-05-22 6:42","DY16-07 31 1 60BON 1",28.59328,60.83677,2016,5,57.6063,-160.5083,142,115.062,58,"DY16-07_57.6063_-160.5083_2016-05-22 6:42_505",7,409,"5/22/2016",213914,2.65904866393546
"1700",5148,"DY16-07","131",1,"2016-05-30 23:06","DY16-07 131 1 60BON 1",118.26981,319.64813,2016,5,58.6022,-166.6277,150,78.211,48,"DY16-07_58.6022_-166.6277_2016-05-30 23:06_505",25,409,"5/30/2016",213914,2.65904866393546
"1701",5149,"DY16-07","132",1,"2016-05-31 1:07","DY16-07 132 1 60BON 1",717.63146,2562.96951,2016,5,58.9415,-166.4817,151,56.575,38,"DY16-07_58.9415_-166.4817_2016-05-31 1:07_505",145,409,"5/31/2016",213914,2.65904866393546
"1702",5150,"DY16-07","133",1,"2016-05-31 3:13","DY16-07 133 1 60BON 1",226.15095,1076.90927,2016,5,59.2788,-166.3318,151,44.572,31,"DY16-07_59.2788_-166.3318_2016-05-31 3:13_505",48,409,"5/31/2016",213914,2.65904866393546
"1703",5155,"DY16-07","207",1,"2016-06-07 13:14","DY16-07 207 1 60BON 1",0,0,2016,6,56.671,-168.1502,158,166.438,106,"DY16-07_56.671_-168.1502_2016-06-07 13:14_505",0,409,"6/7/2016",213914,2.65904866393546
"1704",5157,"DY16-06","38",2,"2016-05-07 17:26","DY16-06 38 2 60BON 1",58.07616,93.67123,2016,5,58.6197,-170.2525,127,117.432,72,"DY16-06_58.6197_-170.2525_2016-05-07 17:26_333",11,409,"5/7/2016",213914,2.65904866393546
"1705",5158,"DY16-07","134",1,"2016-05-31 5:29","DY16-07 134 1 60BON 1",18.25939,70.22842,2016,5,59.6165,-166.1892,151,56.957,36,"DY16-07_59.6165_-166.1892_2016-05-31 5:29_505",4,409,"5/31/2016",213914,2.65904866393546
"1706",5159,"DY16-07","135",1,"2016-05-31 7:24","DY16-07 135 1 60BON 1",24.9707,118.90808,2016,5,59.7195,-166.7997,151,58.869,31,"DY16-07_59.7195_-166.7997_2016-05-31 7:24_505",7,409,"5/31/2016",213914,2.65904866393546
"1707",5160,"DY16-07","136",1,"2016-05-31 9:36","DY16-07 136 1 60BON 1",117.26899,488.62077,2016,5,59.3828,-166.9448,151,53.211,33,"DY16-07_59.3828_-166.9448_2016-05-31 9:36_505",26,409,"5/31/2016",213914,2.65904866393546
"1708",5161,"DY16-07","137",1,"2016-05-31 12:00","DY16-07 137 1 60BON 1",483.54774,1465.29618,2016,5,59.045,-167.0802,151,92.814,42,"DY16-07_59.045_-167.0802_2016-05-31 12:00_505",136,409,"5/31/2016",213914,2.65904866393546
"1709",5162,"DY16-07","138",1,"2016-05-31 14:28","DY16-07 138 1 60BON 1",319.27142,840.18795,2016,5,58.7023,-167.2268,151,96.407,48,"DY16-07_58.7023_-167.2268_2016-05-31 14:28_505",81,409,"5/31/2016",213914,2.65904866393546
"1710",5169,"DY16-06","32",2,"2016-05-07 9:27","DY16-06 32 2 60BON 1",9.96218,18.44848,2016,5,57.9252,-169.3128,127,108.41,66,"DY16-06_57.9252_-169.3128_2016-05-07 9:27_333",2,409,"5/7/2016",213914,2.65904866393546
"1711",5170,"DY16-06","86",2,"2016-05-13 8:35","DY16-06 86 2 60BON 1",0,0,2016,5,54.9332,-165.4765,133,194.42,125,"DY16-06_54.9332_-165.4765_2016-05-13 8:35_333",0,409,"5/13/2016",213914,2.65904866393546
"1712",5171,"DY16-07","1",2,"2016-05-19 9:18","DY16-07 1 2 60BON 1",0,0,2016,5,54.364,-165.438,139,216.056,116,"DY16-07_54.364_-165.438_2016-05-19 9:18_505",0,409,"5/19/2016",213914,2.65904866393546
"1713",5172,"DY16-07","2",1,"2016-05-19 11:25","DY16-07 2 1 60BON 1",0,0,2016,5,54.71,-165.2682,139,223.013,136,"DY16-07_54.71_-165.2682_2016-05-19 11:25_505",0,409,"5/19/2016",213914,2.65904866393546
"1714",5174,"DY16-07","4",1,"2016-05-19 16:03","DY16-07 4 1 60BON 1",0,0,2016,5,55.147,-165.6828,139,234.787,123,"DY16-07_55.147_-165.6828_2016-05-19 16:03_505",0,409,"5/19/2016",213914,2.65904866393546
"1715",5175,"DY16-07","5",1,"2016-05-19 18:12","DY16-07 5 1 60BON 1",0,0,2016,5,55.0495,-165.0762,139,211.01,111,"DY16-07_55.0495_-165.0762_2016-05-19 18:12_505",0,409,"5/19/2016",213914,2.65904866393546
"1716",5184,"DY16-07","6",1,"2016-05-19 21:18","DY16-07 6 1 60BON 1",0,0,2016,5,54.9522,-164.5,139,59.71,45,"DY16-07_54.9522_-164.5_2016-05-19 21:18_505",0,409,"5/19/2016",213914,2.65904866393546
"1717",5185,"DY16-07","7",1,"2016-05-19 23:28","DY16-07 7 1 60BON 1",0,0,2016,5,55.2933,-164.3278,139,182.034,97,"DY16-07_55.2933_-164.3278_2016-05-19 23:28_505",0,409,"5/19/2016",213914,2.65904866393546
"1718",5186,"DY16-07","9",1,"2016-05-20 4:44","DY16-07 9 1 60BON 1",0,0,2016,5,55.1962,-163.7343,140,69.878,49,"DY16-07_55.1962_-163.7343_2016-05-20 4:44_505",0,409,"5/20/2016",213914,2.65904866393546
"1719",5187,"DY16-07","10",1,"2016-05-20 6:36","DY16-07 10 1 60BON 1",0,0,2016,5,55.5142,-163.5522,140,100.994,74,"DY16-07_55.5142_-163.5522_2016-05-20 6:36_505",0,409,"5/20/2016",213914,2.65904866393546
"1720",5188,"DY16-07","11",1,"2016-05-20 8:45","DY16-07 11 1 60BON 1",0,0,2016,5,55.4235,-162.9525,140,38.609,32,"DY16-07_55.4235_-162.9525_2016-05-20 8:45_505",0,409,"5/20/2016",213914,2.65904866393546
"1721",5189,"DY16-07","13",1,"2016-05-20 12:46","DY16-07 13 1 60BON 1",0,0,2016,5,56.101,-162.6018,140,154.435,79,"DY16-07_56.101_-162.6018_2016-05-20 12:46_505",0,409,"5/20/2016",213914,2.65904866393546
"1722",5190,"DY16-07","113",1,"2016-05-29 8:53","DY16-07 113 1 60BON 1",696.09324,2784.37298,2016,5,58.841,-165.8638,149,46.33,36,"DY16-07_58.841_-165.8638_2016-05-29 8:53_505",129,409,"5/29/2016",213914,2.65904866393546
"1723",5191,"DY16-07","104",1,"2016-05-28 13:07","DY16-07 104 1 60BON 1",0,0,2016,5,56.7023,-166.1962,148,151.3,81,"DY16-07_56.7023_-166.1962_2016-05-28 13:07_505",0,409,"5/28/2016",213914,2.65904866393546
"1724",5192,"DY16-06","10",2,"2016-05-05 18:06","DY16-06 10 2 60BON 1",0,0,2016,5,57.019,-164.2243,131,53.441,69,"DY16-06_57.019_-164.2243_2016-05-05 18:06_333",0,409,"5/11/2016",213914,2.65904866393546
"1725",5193,"DY16-06","13",2,"2016-05-05 23:00","DY16-06 13 2 60BON 1",0,0,2016,5,56.9125,-164.8455,125,95.643,70,"DY16-06_56.9125_-164.8455_2016-05-05 23:00_333",0,409,"5/5/2016",213914,2.65904866393546
"1726",5201,"DY16-07","55",1,"2016-05-24 7:50","DY16-07 55 1 60BON 1",0,0,2016,5,56.643,-163.6238,144,126.53,77,"DY16-07_56.643_-163.6238_2016-05-24 7:50_505",0,409,"5/24/2016",213914,2.65904866393546
"1727",5202,"DY16-07","56",1,"2016-05-24 9:46","DY16-07 56 1 60BON 1",0,0,2016,5,56.9805,-163.4543,144,111.392,67,"DY16-07_56.9805_-163.4543_2016-05-24 9:46_505",0,409,"5/24/2016",213914,2.65904866393546
"1728",5203,"DY16-07","57",1,"2016-05-24 11:44","DY16-07 57 1 60BON 1",6.78218,16.14805,2016,5,57.321,-163.2857,144,61.927,53,"DY16-07_57.321_-163.2857_2016-05-24 11:44_505",1,409,"5/24/2016",213914,2.65904866393546
"1729",5204,"DY16-07","58",1,"2016-05-24 13:45","DY16-07 58 1 60BON 1",43.91613,121.98924,2016,5,57.659,-163.1253,144,73.777,47,"DY16-07_57.659_-163.1253_2016-05-24 13:45_505",9,409,"5/24/2016",213914,2.65904866393546
"1730",5205,"DY16-07","59",1,"2016-05-24 15:42","DY16-07 59 1 60BON 1",9.84174,31.74754,2016,5,57.9982,-162.9618,144,62.997,41,"DY16-07_57.9982_-162.9618_2016-05-24 15:42_505",2,409,"5/24/2016",213914,2.65904866393546
"1731",5206,"DY16-07","60",1,"2016-05-24 17:41","DY16-07 60 1 60BON 1",0,0,2016,5,58.337,-162.7987,144,43.96,33,"DY16-07_58.337_-162.7987_2016-05-24 17:41_505",0,409,"5/24/2016",213914,2.65904866393546
"1732",5207,"DY16-07","90",1,"2016-05-27 7:06","DY16-07 90 1 60BON 1",0,0,2016,5,57.6263,-165.1102,147,102.141,62,"DY16-07_57.6263_-165.1102_2016-05-27 7:06_505",0,409,"5/27/2016",213914,2.65904866393546
"1733",5208,"DY16-07","92",1,"2016-05-27 11:24","DY16-07 92 1 60BON 1",0,0,2016,5,56.9443,-165.4377,147,86.392,74,"DY16-07_56.9443_-165.4377_2016-05-27 11:24_505",0,409,"5/27/2016",213914,2.65904866393546
"1734",5209,"DY16-07","93",1,"2016-05-27 13:22","DY16-07 93 1 60BON 1",0,0,2016,5,56.6075,-165.5993,147,110.704,79,"DY16-07_56.6075_-165.5993_2016-05-27 13:22_505",0,409,"5/27/2016",213914,2.65904866393546
"1735",5210,"DY16-07","94",1,"2016-05-27 15:24","DY16-07 94 1 60BON 1",0,0,2016,5,56.2703,-165.7657,147,176.071,93,"DY16-07_56.2703_-165.7657_2016-05-27 15:24_505",0,409,"5/27/2016",213914,2.65904866393546
"1736",5211,"DY16-07","61",1,"2016-05-24 19:46","DY16-07 61 1 60BON 1",0,0,2016,5,58.6753,-162.6288,144,37.615,26,"DY16-07_58.6753_-162.6288_2016-05-24 19:46_505",0,409,"5/24/2016",213914,2.65904866393546
"1737",5212,"DY16-07","163",1,"2016-06-03 17:25","DY16-07 163 1 60BON 1",0,0,2016,6,57.6117,-171.5382,154,180.582,104,"DY16-07_57.6117_-171.5382_2016-06-03 17:25_505",0,409,"6/3/2016",213914,2.65904866393546
"1738",5213,"DY16-07","164",1,"2016-06-03 19:29","DY16-07 164 1 60BON 1",0,0,2016,6,57.2738,-171.6798,154,168.426,108,"DY16-07_57.2738_-171.6798_2016-06-03 19:29_505",0,409,"6/3/2016",213914,2.65904866393546
"1739",5214,"DY16-07","165",1,"2016-06-03 21:35","DY16-07 165 1 60BON 1",0,0,2016,6,56.934,-171.8293,154,227.753,118,"DY16-07_56.934_-171.8293_2016-06-03 21:35_505",0,409,"6/3/2016",213914,2.65904866393546
"1740",5215,"DY16-07","166",1,"2016-06-03 23:45","DY16-07 166 1 60BON 1",0,0,2016,6,56.596,-171.9695,154,238.533,138,"DY16-07_56.596_-171.9695_2016-06-03 23:45_505",0,409,"6/3/2016",213914,2.65904866393546
"1741",5216,"DY16-07","95",1,"2016-05-27 17:39","DY16-07 95 1 60BON 1",0,0,2016,5,55.9325,-165.9348,147,183.028,116,"DY16-07_55.9325_-165.9348_2016-05-27 17:39_505",0,409,"5/27/2016",213914,2.65904866393546
"1742",5217,"DY16-07","192",1,"2016-06-06 7:09","DY16-07 192 1 60BON 1",0,0,2016,6,56.533,-169.4752,157,128.823,79,"DY16-07_56.533_-169.4752_2016-06-06 7:09_505",0,409,"6/6/2016",213914,2.65904866393546
"1743",5219,"DY16-07","167",1,"2016-06-04 1:53","DY16-07 167 1 60BON 1",0,0,2016,6,56.4937,-171.387,155,294.726,147,"DY16-07_56.4937_-171.387_2016-06-04 1:53_505",0,409,"6/4/2016",213914,2.65904866393546
"1744",5220,"DY16-07","168",1,"2016-06-04 4:04","DY16-07 168 1 60BON 1",0,0,2016,6,56.8312,-171.2365,155,203.9,117,"DY16-07_56.8312_-171.2365_2016-06-04 4:04_505",0,409,"6/4/2016",213914,2.65904866393546
"1745",5221,"DY16-07","62",1,"2016-05-24 22:13","DY16-07 62 1 60BON 1",0,0,2016,5,58.7752,-163.2513,144,47.554,29,"DY16-07_58.7752_-163.2513_2016-05-24 22:13_505",0,409,"5/24/2016",213914,2.65904866393546
"1746",5222,"DY16-07","63",1,"2016-05-25 0:17","DY16-07 63 1 60BON 1",0,0,2016,5,58.4385,-163.411,145,57.645,35,"DY16-07_58.4385_-163.411_2016-05-25 0:17_505",0,409,"5/25/2016",213914,2.65904866393546
"1747",5223,"DY16-07","64",1,"2016-05-25 2:23","DY16-07 64 1 60BON 1",4.9523,14.56558,2016,5,58.0992,-163.5717,145,68.655,43,"DY16-07_58.0992_-163.5717_2016-05-25 2:23_505",1,409,"5/25/2016",213914,2.65904866393546
"1748",5224,"DY16-07","195",1,"2016-06-06 13:50","DY16-07 195 1 60BON 1",0,0,2016,6,56.433,-168.8933,157,208.793,116,"DY16-07_56.433_-168.8933_2016-06-06 13:50_505",0,409,"6/6/2016",213914,2.65904866393546
"1749",5226,"DY16-07","196",1,"2016-06-06 15:50","DY16-07 196 1 60BON 1",0,0,2016,6,56.7733,-168.7365,157,184.94,103,"DY16-07_56.7733_-168.7365_2016-06-06 15:50_505",0,409,"6/6/2016",213914,2.65904866393546
"1750",5227,"DY16-07","197",1,"2016-06-06 17:54","DY16-07 197 1 60BON 1",0,0,2016,6,57.1075,-168.5827,157,129.588,81,"DY16-07_57.1075_-168.5827_2016-06-06 17:54_505",0,409,"6/6/2016",213914,2.65904866393546
"1751",5228,"DY16-07","66",1,"2016-05-25 6:16","DY16-07 66 1 60BON 1",10.78268,23.44061,2016,5,57.4207,-163.8987,145,42.661,56,"DY16-07_57.4207_-163.8987_2016-05-25 6:16_505",1,409,"5/25/2016",213914,2.65904866393546
"1752",5229,"DY16-07","65",1,"2016-05-25 4:19","DY16-07 65 1 60BON 1",0,0,2016,5,57.7618,-163.7348,145,71.407,47,"DY16-07_57.7618_-163.7348_2016-05-25 4:19_505",0,409,"5/25/2016",213914,2.65904866393546
"1753",5230,"DY16-07","67",1,"2016-05-25 8:13","DY16-07 67 1 60BON 1",0,0,2016,5,57.0835,-164.0622,145,116.132,69,"DY16-07_57.0835_-164.0622_2016-05-25 8:13_505",0,409,"5/25/2016",213914,2.65904866393546
"1754",5231,"DY16-07","169",1,"2016-06-04 6:14","DY16-07 169 1 60BON 1",0,0,2016,6,57.171,-171.0923,155,200.154,100,"DY16-07_57.171_-171.0923_2016-06-04 6:14_505",0,409,"6/4/2016",213914,2.65904866393546
"1755",5232,"DY16-07","170",1,"2016-06-04 8:26","DY16-07 170 1 60BON 1",0,0,2016,6,57.5072,-170.9457,155,144.343,90,"DY16-07_57.5072_-170.9457_2016-06-04 8:26_505",0,409,"6/4/2016",213914,2.65904866393546
"1756",5233,"DY16-07","171",1,"2016-06-04 10:36","DY16-07 171 1 60BON 1",0,0,2016,6,57.8477,-170.8023,155,128.288,87,"DY16-07_57.8477_-170.8023_2016-06-04 10:36_505",0,409,"6/4/2016",213914,2.65904866393546
"1757",5234,"DY16-07","172",1,"2016-06-04 12:43","DY16-07 172 1 60BON 1",0,0,2016,6,58.1877,-170.6625,155,141.056,83,"DY16-07_58.1877_-170.6625_2016-06-04 12:43_505",0,409,"6/4/2016",213914,2.65904866393546
"1758",5235,"DY16-07","173",1,"2016-06-04 14:45","DY16-07 173 1 60BON 1",0,0,2016,6,58.0913,-170.0638,155,82.34,76,"DY16-07_58.0913_-170.0638_2016-06-04 14:45_505",0,409,"6/4/2016",213914,2.65904866393546
"1759",5236,"DY16-07","174",1,"2016-06-04 16:49","DY16-07 174 1 60BON 1",0,0,2016,6,57.7508,-170.2068,155,142.202,77,"DY16-07_57.7508_-170.2068_2016-06-04 16:49_505",0,409,"6/4/2016",213914,2.65904866393546
"1760",5237,"DY16-07","68",1,"2016-05-25 10:10","DY16-07 68 1 60BON 1",0,0,2016,5,56.742,-164.2315,145,124.695,75,"DY16-07_56.742_-164.2315_2016-05-25 10:10_505",0,409,"5/25/2016",213914,2.65904866393546
"1761",5238,"DY16-07","69",1,"2016-05-25 12:12","DY16-07 69 1 60BON 1",0,0,2016,5,56.401,-164.3987,145,167.432,84,"DY16-07_56.401_-164.3987_2016-05-25 12:12_505",0,409,"5/25/2016",213914,2.65904866393546
"1762",5239,"DY16-07","70",1,"2016-05-25 14:19","DY16-07 70 1 60BON 1",0,0,2016,5,56.0617,-164.5733,145,174.466,93,"DY16-07_56.0617_-164.5733_2016-05-25 14:19_505",0,409,"5/25/2016",213914,2.65904866393546
"1763",5240,"DY16-07","71",1,"2016-05-25 16:26","DY16-07 71 1 60BON 1",0,0,2016,5,55.7243,-164.743,145,210.016,97,"DY16-07_55.7243_-164.743_2016-05-25 16:26_505",0,409,"5/25/2016",213914,2.65904866393546
"1764",5241,"DY16-07","72",1,"2016-05-25 18:39","DY16-07 72 1 60BON 1",0,0,2016,5,55.4038,-164.9168,145,218.579,107,"DY16-07_55.4038_-164.9168_2016-05-25 18:39_505",0,409,"5/25/2016",213914,2.65904866393546
"1765",5242,"DY16-07","73",1,"2016-05-25 20:51","DY16-07 73 1 60BON 1",0,0,2016,5,55.4818,-165.512,145,256.117,114,"DY16-07_55.4818_-165.512_2016-05-25 20:51_505",0,409,"5/25/2016",213914,2.65904866393546
"1766",5243,"DY16-07","74",1,"2016-05-25 23:10","DY16-07 74 1 60BON 1",4.48539,4.823,2016,5,55.8212,-165.3435,145,207.34,103,"DY16-07_55.8212_-165.3435_2016-05-25 23:10_505",1,409,"5/25/2016",213914,2.65904866393546
