"","X","CRUISE","STATION","HAUL","GMT_DATE_TIME","HAUL_ID","Cper10m2","Cper1000m3","year","month","lat","lon","doy","vol","bottom_depth","id","count","SS","date","SSB","Link_ID","temperature","salinity","CTD_date","CTD_link","CTD_time","date_diff"
"126",526,"DY14-05",93,2,"2014-05-16 5:12","DY14-05 93 2 60BON 1",39.69629,32.80685,2014,5,54.1752,-166.2305,136,243.85151,133,"DY14-05_54.1752_-166.2305_2014-05-16 5:12_505",8,521,"2014-05-16",228355,"DY14-05_93_2",5.61778181818182,32.4453909090909,"2014-05-16","DY14-05_93_2","512",0
"127",541,"DY14-06",159,1,"2014-06-02 5:48","DY14-06 159 1 60BON 1",0,0,2014,6,57.3475,-167.8315,153,134.92063,74,"DY14-06_57.3475_-167.8315_2014-06-02 5:48_505",0,521,"2014-06-02",228355,"DY14-06_159_1",5.121,31.1878272727273,"2014-06-02","DY14-06_159_1","548",0
"128",542,"DY14-06",108,1,"2014-05-28 13:34","DY14-06 108 1 60BON 1",127.37338,126.11226,2014,5,56.1457,-166.1518,148,182.3772,110,"DY14-06_56.1457_-166.1518_2014-05-28 13:34_505",23,521,"2014-05-28",228355,"DY14-06_108_1",5.89456363636364,31.7332818181818,"2014-05-28","DY14-06_108_1","1334",0
"129",547,"3DY09",72,1,"2009-05-16 6:05","3DY09 72 1 60BON 1",6.72458,4.54364,2009,5,54.41317,-165.15216,136,440.17596,160,"3DY09_54.41317_-165.15216_2009-05-16 6:05_505",2,311,"2009-05-16",225280,"3DY09_72_1",3.61986363636364,31.7099272727273,"2009-05-16","3DY09_72_1","605",0
"130",550,"3DY09",48,2,"2009-05-14 4:24","3DY09 48 2 60BON 1",0,0,2009,5,55.745,-163.7655,134,150.57129,94,"3DY09_55.745_-163.7655_2009-05-14 4:24_505",0,311,"2009-05-14",225280,"3DY09_48_2",1.80894545454545,31.7266,"2009-05-14","3DY09_48_2","424",0
"131",551,"DY14-06",116,1,"2014-05-29 2:24","DY14-06 116 1 60BON 1",866.06723,794.55709,2014,5,56.3488,-167.3325,149,174.94023,119,"DY14-06_56.3488_-167.3325_2014-05-29 2:24_505",139,521,"2014-05-29",228355,"DY14-06_116_1",6.08407272727273,31.7488363636364,"2014-05-29","DY14-06_116_1","224",0
"132",552,"DY14-06",127,1,"2014-05-29 19:18","DY14-06 127 1 60BON 1",350.96019,235.54375,2014,5,56.3267,-168.3065,149,343.88516,159,"DY14-06_56.3267_-168.3065_2014-05-29 19:18_505",81,521,"2014-05-29",228355,"DY14-06_127_1",6.24063636363636,31.8307454545455,"2014-05-29","DY14-06_127_1","1814",0
"133",554,"3DY09",22,2,"2009-05-11 17:35","3DY09 22 2 60BON 1",5.70044,8.2615,2009,5,56.69667,-160.629,131,121.04337,69,"3DY09_56.69667_-160.629_2009-05-11 17:35_505",1,311,"2009-05-11",225280,"3DY09_22_2",0.581909090909091,31.5696181818182,"2009-05-11","3DY09_22_2","1732",0
"134",555,"DY14-06",140,1,"2014-05-30 20:40","DY14-06 140 1 60BON 1",5.15652,6.06649,2014,5,56.7853,-167.7725,150,164.83991,95,"DY14-06_56.7853_-167.7725_2014-05-30 20:40_505",1,521,"2014-05-30",228355,"DY14-06_140_1",5.47877272727273,31.7920272727273,"2014-05-30","DY14-06_140_1","2040",0
"135",556,"1TT06",44,2,"2006-04-24 12:14","1TT06 44 2 60BON 1",0,0,2006,4,58.16333,-171.67084,114,170.9505,100,"1TT06_58.16333_-171.67084_2006-04-24 12:14_333",0,442,"2006-04-24",242629,"1TT06_44_2",0.763809090909091,32.3591454545455,"2006-04-24","1TT06_44_2","1214",0
"136",557,"1TT06",45,2,"2006-04-24 14:07","1TT06 45 2 60BON 1",0,0,2006,4,58.09933,-171.76666,114,153.98692,102,"1TT06_58.09933_-171.76666_2006-04-24 14:07_333",0,442,"2006-04-24",242629,"1TT06_45_2",1.13054545454545,32.4260181818182,"2006-04-24","1TT06_45_2","1407",0
"137",559,"1TT06",74,2,"2006-05-02 14:30","1TT06 74 2 60BON 1",6.63778,4.22789,2006,5,59.52583,-177.44299,122,236.52483,166,"1TT06_59.52583_-177.44299_2006-05-02 14:30_333",1,442,"2006-05-02",242629,"1TT06_74_2",-1.0462,32.4280454545455,"2006-05-02","1TT06_74_2","1430",0
"138",564,"1TT06",107,2,"2006-05-09 17:13","1TT06 107 2 60BON 1",35.75925,39.29588,2006,5,56.8295,-168.52966,129,152.68778,100,"1TT06_56.8295_-168.52966_2006-05-09 17:13_333",6,442,"2006-05-09",242629,"1TT06_107_2",2.36600909090909,32.1668818181818,"2006-05-09","1TT06_107_2","1713",0
"140",568,"3DY09",62,2,"2009-05-15 7:42","3DY09 62 2 60BON 2",0,0,2009,5,55.60966,-165.132,135,178.99716,110,"3DY09_55.60966_-165.132_2009-05-15 7:42_505",0,311,"2009-05-15",225280,"3DY09_62_2",2.25283636363636,31.7673363636364,"2009-05-15","3DY09_62_2","737",0
"141",580,"DY15-04",32,2,"2015-05-02 13:45","DY15-04 32 2 60BON 2",0,0,2015,5,57.2635,-165.7488,122,87.377,70,"DY15-04_57.2635_-165.7488_2015-05-02 13:45_505",0,160,"2015-05-02",221437,"DY15-04_32_2",2.99271818181818,31.9868272727273,"2015-05-02","DY15-04_32_2","1345",0
"142",582,"3DY09",34,2,"2009-05-12 22:08","3DY09 34 2 60BON 1",0,0,2009,5,56.20667,-163.19783,132,163.87592,86,"3DY09_56.20667_-163.19783_2009-05-12 22:08_505",0,311,"2009-05-12",225280,"3DY09_34_2",2.22922727272727,31.8401181818182,"2009-05-12","3DY09_34_2","2208",0
"143",584,"DY15-04",34,2,"2015-05-02 16:18","DY15-04 34 2 60BON 1",0,0,2015,5,57.3217,-166.3288,122,125.093,71,"DY15-04_57.3217_-166.3288_2015-05-02 16:18_505",0,160,"2015-05-02",221437,"DY15-04_34_2",2.94762727272727,31.9841818181818,"2015-05-02","DY15-04_34_2","1618",0
"145",598,"4MF03",32,2,"2003-05-20 15:49","4MF03 32 2 60BON 1",37.66794,68.48717,2003,5,56.82067,-160.21933,140,116.8102,60,"4MF03_56.82067_-160.21933_2003-05-20 15:49_505",8,125,"2003-05-20",255366,"4MF03_32_2",4.56535,31.23311,"2003-05-20","4MF03_32_2","1549",0
"146",599,"4MF03",41,2,"2003-05-21 9:53","4MF03 41 2 60BON 1",78.33531,128.41854,2003,5,57.0415,-160.4245,141,147.95371,66,"4MF03_57.0415_-160.4245_2003-05-21 9:53_505",19,125,"2003-05-21",255366,"4MF03_41_2",4.1617,31.63319,"2003-05-21","4MF03_41_2","953",0
"147",601,"4MF03",5,2,"2003-05-18 11:21","4MF03 5 2 60BON 1",6.46264,8.18056,2003,5,54.24383,-165.82634,138,122.24101,79,"4MF03_54.24383_-165.82634_2003-05-18 11:21_505",1,125,"2003-05-18",255366,"4MF03_5_2",5.31472,32.31501,"2003-05-18","4MF03_5_2","1121",0
"148",603,"4MF03",10,3,"2003-05-18 22:10","4MF03 10 3 60BON 1",39.12797,25.24385,2003,5,54.37517,-165.28267,138,277.29526,169,"4MF03_54.37517_-165.28267_2003-05-18 22:10_505",7,125,"2003-05-18",255366,"4MF03_10_3",5.09605,32.17574,"2003-05-18","4MF03_10_3","2210",0
"149",604,"4MF03",15,2,"2003-05-19 7:06","4MF03 15 2 60BON 1",59.08206,90.89548,2003,5,54.82433,-164.879,139,132.01976,75,"4MF03_54.82433_-164.879_2003-05-19 7:06_505",12,125,"2003-05-19",255366,"4MF03_15_2",5.3201,30.1907333333333,"2003-05-19","4MF03_15_2","706",0
"150",622,"3DY09",25,2,"2009-05-12 0:25","3DY09 25 2 60BON 1",0,0,2009,5,56.80033,-161.24066,132,99.64896,63,"3DY09_56.80033_-161.24066_2009-05-12 0:25_505",0,311,"2009-05-12",225280,"3DY09_25_2",0.538554545454546,31.7209363636364,"2009-05-12","3DY09_25_2","21",0
"151",631,"4MF03",53,2,"2003-05-23 15:56","4MF03 53 2 60BON 1",10.23181,9.65265,2003,5,55.04833,-165.10167,143,207.19696,112,"4MF03_55.04833_-165.10167_2003-05-23 15:56_505",2,125,"2003-05-23",255366,"4MF03_53_2",6.0476,31.6864777777778,"2003-05-23","4MF03_53_2","1556",0
"152",633,"4MF03",9,2,"2003-05-18 20:38","4MF03 9 2 60BON 1",11.65554,9.71295,2003,5,54.32883,-165.40617,138,205.91058,143,"4MF03_54.32883_-165.40617_2003-05-18 20:38_505",2,125,"2003-05-18",255366,"4MF03_9_2",5.05105,32.47479,"2003-05-18","4MF03_9_2","2038",0
"154",646,"5MF00",22,2,"2000-05-07 15:19","5MF00 22 2 60BON 1",473.72647,488.3778,2000,5,56.6835,-170.21184,127,88.04659,102,"5MF00_56.6835_-170.21184_2000-05-07 15:19_333",43,54,"2000-05-07",248451,"5MF00_22_2",3.40518,32.37633,"2000-05-07","5MF00_22_2","1519",0
"155",658,"1DY11",55,2,"2011-05-26 14:22","1DY11 55 2 60BON 1",0,0,2011,5,56.67216,-163.85651,146,96.58973,77,"1DY11_56.67216_-163.85651_2011-05-26 14:22_333",0,208,"2011-05-26",232110,"1DY11_55_2",2.06724545454545,31.7966636363636,"2011-05-26","1DY11_55_2","722",0
"157",663,"2DY10",32,2,"2010-05-09 10:52","2DY10 32 2 60BON 2",34.69813,34.35458,2010,5,55.38533,-164.92149,129,203.75739,108,"2DY10_55.38533_-164.92149_2010-05-09 10:52_500",7,370,"2010-05-09",227957,"2DY10_32_2",2.14060909090909,31.5851272727273,"2010-05-09","2DY10_32_2","1052",0
"158",664,"4MF07",37,2,"2007-05-12 2:35","4MF07 37 2 60BON 1",723.30093,688.85803,2007,5,56.28867,-170.21967,132,148.07115,113,"4MF07_56.28867_-170.21967_2007-05-12 2:35_505",102,446,"2007-05-12",234261,"4MF07_37_2",2.33308181818182,32.0233636363636,"2007-05-12","4MF07_37_2","230",0
"159",671,"DY14-06",60,1,"2014-05-25 10:28","DY14-06 60 1 60BON 1",6.16718,8.4482,2014,5,56.419,-163.4095,145,118.36846,83,"DY14-06_56.419_-163.4095_2014-05-25 10:28_505",1,521,"2014-05-25",228355,"DY14-06_60_1",5.66023636363636,31.5694454545455,"2014-05-25","DY14-06_60_1","1028",0
"160",672,"DY14-06",65,1,"2014-05-25 17:45","DY14-06 65 1 60BON 1",6.06594,8.66562,2014,5,56.1025,-162.5938,145,115.39849,79,"DY14-06_56.1025_-162.5938_2014-05-25 17:45_505",1,521,"2014-05-25",228355,"DY14-06_65_1",6.01444545454545,31.6153454545455,"2014-05-25","DY14-06_65_1","1745",0
"161",675,"2DY10",50,2,"2010-05-11 0:28","2DY10 50 2 60BON 2",8.34551,14.38882,2010,5,55.642,-163.16167,131,138.99683,68,"2DY10_55.642_-163.16167_2010-05-11 0:28_500",2,370,"2010-05-11",227957,"2DY10_50_2",1.9482,31.5238818181818,"2010-05-11","2DY10_50_2","28",0
"165",679,"4MF07",46,2,"2007-05-12 22:13","4MF07 46 2 60BON 1",10.99048,15.92824,2007,5,56.98517,-168.95033,132,125.56316,79,"4MF07_56.98517_-168.95033_2007-05-12 22:13_505",2,446,"2007-05-12",234261,"4MF07_46_2",0.827627272727273,32.0304545454545,"2007-05-12","4MF07_46_2","2209",0
"166",680,"4MF07",49,2,"2007-05-13 3:52","4MF07 49 2 60BON 1",15.26492,22.78346,2007,5,57.206,-169.17383,133,87.78297,78,"4MF07_57.206_-169.17383_2007-05-13 3:52_505",2,446,"2007-05-13",234261,"4MF07_49_2",-0.340581818181818,31.7652090909091,"2007-05-13","4MF07_49_2","343",0
"170",690,"4MF07",51,2,"2007-05-13 7:57","4MF07 51 2 60BON 1",0,0,2007,5,56.9715,-169.91834,133,84.77613,66,"4MF07_56.9715_-169.91834_2007-05-13 7:57_505",0,446,"2007-05-13",234261,"4MF07_51_2",-0.00373,31.81594,"2007-05-13","4MF07_51_2","756",0
"171",692,"2DY12",95,2,"2012-05-23 15:02","2DY12 95 2 60BON 1",0,0,2012,5,56.578,-161.0232,143,122.3059,72,"2DY12_56.578_-161.0232_2012-05-23 15:02_505",0,429,"2012-05-23",234044,"2DY12_95_2",0.232554545454545,31.6205545454545,"2012-05-23","2DY12_95_2","1459",0
"172",693,"2DY12",98,1,"2012-05-23 19:48","2DY12 98 1 60BON 1",0,0,2012,5,57.14083,-161.0277,143,133.987,67,"2DY12_57.14083_-161.0277_2012-05-23 19:48_505",0,429,"2012-05-23",234044,"2DY12_98_1",-0.417790909090909,31.5429909090909,"2012-05-23","2DY12_98_1","1945",0
"176",713,"3MF02",32,2,"2002-05-15 22:02","3MF02 32 2 60BON 1",61.2514,51.47176,2002,5,54.926,-165.48117,135,155.42502,129,"3MF02_54.926_-165.48117_2002-05-15 22:02_505",8,236,"2002-05-15",255755,"3MF02_32_2",4.44086363636364,31.7501818181818,"2002-05-15","3MF02_32_2","2155",0
"180",717,"DY14-06",207,1,"2014-06-05 9:35","DY14-06 207 1 60BON 1",0,0,2014,6,58.2865,-171.2538,156,159.9437,91,"DY14-06_58.2865_-171.2538_2014-06-05 9:35_505",0,521,"2014-06-05",228355,"DY14-06_207_1",3.50781818181818,31.7965272727273,"2014-06-05","DY14-06_207_1","935",0
"181",718,"DY14-06",40,1,"2014-05-24 2:27","DY14-06 40 1 60BON 1",284.70139,338.93023,2014,5,55.8452,-164.3587,144,135.72115,94,"DY14-06_55.8452_-164.3587_2014-05-24 2:27_505",46,521,"2014-05-24",228355,"DY14-06_40_1",6.06483636363636,31.5246181818182,"2014-05-24","DY14-06_40_1","227",0
"182",725,"3MF06",53,3,"2006-05-15 11:54","3MF06 53 3 60BON 1",71.56256,81.32109,2006,5,55.7275,-164.74834,135,135.26627,97,"3MF06_55.7275_-164.74834_2006-05-15 11:54_505",11,442,"2006-05-15",242629,"3MF06_53_3",3.19248181818182,31.9964727272727,"2006-05-15","3MF06_53_3","1154",0
"183",726,"3MF06",56,3,"2006-05-15 18:06","3MF06 56 3 60BON 1",55.0834,70.61975,2006,5,55.411,-163.91617,135,127.44311,88,"3MF06_55.411_-163.91617_2006-05-15 18:06_505",9,442,"2006-05-15",242629,"3MF06_56_3",3.60267272727273,31.9418090909091,"2006-05-15","3MF06_56_3","1806",0
"185",728,"DY14-06",49,1,"2014-05-24 16:37","DY14-06 49 1 60BON 1",11.20581,15.14298,2014,5,56.3993,-164.413,144,132.07438,83,"DY14-06_56.3993_-164.413_2014-05-24 16:37_505",2,521,"2014-05-24",228355,"DY14-06_49_1",5.56679090909091,31.6046545454545,"2014-05-24","DY14-06_49_1","1637",0
"186",731,"2DY10",61,3,"2010-05-12 4:37","2DY10 61 3 60BON 2",0,0,2010,5,56.94233,-163.82983,132,124.21238,71,"2DY10_56.94233_-163.82983_2010-05-12 4:37_500",0,370,"2010-05-12",227957,"2DY10_61_3",0.447672727272727,31.5934636363636,"2010-05-12","2DY10_61_3","437",0
"188",733,"2DY10",69,3,"2010-05-14 10:27","2DY10 69 3 60BON 2",23.3386,36.46656,2010,5,57.07,-170.49966,134,137.11192,72,"2DY10_57.07_-170.49966_2010-05-14 10:27_500",5,370,"2010-05-14",227957,"2DY10_69_3",-0.65924,31.2038,"2010-05-14","2DY10_69_3","1027",0
"189",736,"2DY08",8,1,"2008-05-09 7:29","2DY08 8 1 60BON 1",0,0,2008,5,57.653,-169.01534,129,50.48946,67,"2DY08_57.653_-169.01534_2008-05-09 7:29_333",0,331,"2008-05-09",227649,"2DY08_8_1",-1.01135454545455,31.8032727272727,"2008-05-09","2DY08_8_1","729",0
"191",738,"DY14-06",95,1,"2014-05-27 16:21","DY14-06 95 1 60BON 1",0,0,2014,5,56.9857,-163.4413,147,98.20081,68,"DY14-06_56.9857_-163.4413_2014-05-27 16:21_505",0,521,"2014-05-27",228355,"DY14-06_95_1",4.52615454545455,32.0057636363636,"2014-05-27","DY14-06_95_1","1621",0
"192",739,"1TT06",55,2,"2006-04-28 5:40","1TT06 55 2 60BON 1",0,0,2006,4,58.57283,-171.52367,118,200.98656,94,"1TT06_58.57283_-171.52367_2006-04-28 5:40_333",0,442,"2006-04-28",242629,"1TT06_55_2",-1.39076,31.97419,"2006-04-28","1TT06_55_2","540",0
"193",740,"1TT06",79,2,"2006-05-03 14:49","1TT06 79 2 60BON 1",6.88967,3.98247,2006,5,59.25717,-177.463,123,251.10045,180,"1TT06_59.25717_-177.463_2006-05-03 14:49_333",1,442,"2006-05-03",242629,"1TT06_79_2",-0.286672727272727,32.5902090909091,"2006-05-03","1TT06_79_2","1449",0
"194",741,"2DY10",102,2,"2010-05-17 14:13","2DY10 102 2 60BON 2",4.75705,3.71645,2010,5,55.669,-167.66716,137,269.07407,136,"2DY10_55.669_-167.66716_2010-05-17 14:13_500",1,370,"2010-05-17",227957,"2DY10_102_2",3.25542727272727,31.9594545454545,"2010-05-17","2DY10_102_2","1413",0
"195",742,"2DY10",81,3,"2010-05-15 14:12","2DY10 81 3 60BON 2",136.21002,126.12039,2010,5,56.29217,-170.21899,135,198.2233,114,"2DY10_56.29217_-170.21899_2010-05-15 14:12_500",25,370,"2010-05-15",227957,"2DY10_81_3",0.964781818181818,31.4605363636364,"2010-05-15","2DY10_81_3","1412",0
"196",750,"1DY12",11,2,"2012-04-29 14:39","1DY12 11 2 60BON 1",0,0,2012,4,54.37217,-165.2665,119,272.1168,165,"1DY12_54.37217_-165.2665_2012-04-29 14:39_505",0,429,"2012-04-29",234044,"1DY12_11_2",1.86093636363636,32.1666909090909,"2012-04-29","1DY12_11_2","1439",0
"197",751,"DY14-06",34,1,"2014-05-23 15:55","DY14-06 34 1 60BON 1",88.98643,101.12095,2014,5,55.5077,-164.5485,143,187.89381,100,"DY14-06_55.5077_-164.5485_2014-05-23 15:55_505",19,521,"2014-05-23",228355,"DY14-06_34_1",6.4802,31.5668818181818,"2014-05-23","DY14-06_34_1","1555",0
"200",765,"1DY12",19,2,"2012-04-30 6:35","1DY12 19 2 60BON 1",17.83184,15.37228,2012,4,54.93983,-165.4812,120,195.1565,125,"1DY12_54.93983_-165.4812_2012-04-30 6:35_505",3,429,"2012-04-30",234044,"1DY12_19_2",1.34245454545455,31.7493,"2012-04-30","1DY12_19_2","635",0
"201",766,"1DY12",21,2,"2012-04-30 9:36","1DY12 21 2 60BON 1",0,0,2012,4,54.81333,-165.861,120,238.6275,165,"1DY12_54.81333_-165.861_2012-04-30 9:36_505",0,429,"2012-04-30",234044,"1DY12_21_2",1.53702727272727,31.9644909090909,"2012-04-30","1DY12_21_2","936",0
"202",767,"1DY12",22,2,"2012-04-30 11:18","1DY12 22 2 60BON 1",0,0,2012,4,54.75233,-166.0682,120,436.0242,220,"1DY12_54.75233_-166.0682_2012-04-30 11:18_505",0,429,"2012-04-30",234044,"1DY12_22_2",1.55890909090909,31.8892272727273,"2012-04-30","1DY12_22_2","1118",0
"203",770,"DY13-05",45,2,"2013-05-08 6:39","DY13-05 45 2 60BON 1",0,0,2013,5,57.4265,-166.8142,128,133.84634,71,"DY13-05_57.4265_-166.8142_2013-05-08 6:39_500",0,63,"2013-05-08",234526,"DY13-05_45_2",-1.10259090909091,31.5559818181818,"2013-05-08","DY13-05_45_2","639",0
"205",773,"3MF06",62,2,"2006-05-16 5:13","3MF06 62 2 60BON 1",25.60591,30.85049,2006,5,56.089,-163.57651,136,129.65758,89,"3MF06_56.089_-163.57651_2006-05-16 5:13_505",4,442,"2006-05-16",242629,"3MF06_62_2",2.75789090909091,31.9224636363636,"2006-05-16","3MF06_62_2","513",0
"206",774,"3MF06",63,2,"2006-05-16 7:17","3MF06 63 2 60BON 1",38.70682,47.7862,2006,5,55.86517,-163.35983,136,167.41234,91,"3MF06_55.86517_-163.35983_2006-05-16 7:17_505",8,442,"2006-05-16",242629,"3MF06_63_2",2.80847272727273,31.8867909090909,"2006-05-16","3MF06_63_2","717",0
"207",776,"3MF06",75,2,"2006-05-17 7:18","3MF06 75 2 60BON 1",1442.01819,2218.48953,2006,5,56.44133,-162.41066,137,116.7461,74,"3MF06_56.44133_-162.41066_2006-05-17 7:18_505",259,442,"2006-05-17",242629,"3MF06_75_2",2.78476363636364,31.9737181818182,"2006-05-17","3MF06_75_2","718",0
"208",782,"5MF00",49,1,"2000-05-11 18:49","5MF00 49 1 60BON 1",1070.80258,1321.97849,2000,5,55.98517,-162.985,131,142.96753,85,"5MF00_55.98517_-162.985_2000-05-11 18:49_333",189,54,"2000-05-11",248451,"5MF00_49_1",3.10696,31.80187,"2000-05-11","5MF00_49_1","1849",0
"210",794,"2DY10",97,2,"2010-05-17 3:11","2DY10 97 2 60BON 2",0,0,2010,5,55.647,-168.62567,137,338.13272,158,"2DY10_55.647_-168.62567_2010-05-17 3:11_500",0,370,"2010-05-17",227957,"2DY10_97_2",3.44439090909091,32.2124181818182,"2010-05-17","2DY10_97_2","311",0
"211",795,"2DY10",104,2,"2010-05-17 18:24","2DY10 104 2 60BON 2",0,0,2010,5,55.22617,-167.24434,137,269.24841,149,"2DY10_55.22617_-167.24434_2010-05-17 18:24_500",0,370,"2010-05-17",227957,"2DY10_104_2",3.34162727272727,32.0128636363636,"2010-05-17","2DY10_104_2","1824",0
"212",797,"2DY10",16,2,"2010-05-07 21:56","2DY10 16 2 60BON 2",0,0,2010,5,54.80433,-165.8605,127,261.36237,169,"2DY10_54.80433_-165.8605_2010-05-07 21:56_500",0,370,"2010-05-07",227957,"2DY10_16_2",4.06270909090909,32.2101545454545,"2010-05-07","2DY10_16_2","2156",0
"213",806,"5MF05",134,1,"2005-05-20 2:15","5MF05 134 1 60BON 1",11.63593,7.9156,2005,5,55.00983,-167.02417,140,252.66565,156,"5MF05_55.00983_-167.02417_2005-05-20 2:15_505",2,283,"2005-05-20",249168,"5MF05_134_1",5.05749,31.9284,"2005-05-20","5MF05_134_1","210",0
"216",816,"2DY10",66,3,"2010-05-14 4:48","2DY10 66 3 60BON 2",0,0,2010,5,57.292,-170.71533,134,139.44179,80,"2DY10_57.292_-170.71533_2010-05-14 4:48_500",0,370,"2010-05-14",227957,"2DY10_66_3",-0.187754545454545,31.3211181818182,"2010-05-14","2DY10_66_3","448",0
"217",820,"5MF05",40,2,"2005-05-14 11:07","5MF05 40 2 60BON 1",166.23739,255.74983,2005,5,57.018,-161.44566,134,121.2122,74,"5MF05_57.018_-161.44566_2005-05-14 11:07_505",31,283,"2005-05-14",249168,"5MF05_40_2",5.42167272727273,32.0095636363636,"2005-05-14","5MF05_40_2","1102",0
"218",821,"5MF05",45,2,"2005-05-14 23:46","5MF05 45 2 60BON 2",148.72834,236.07673,2005,5,56.89817,-161.84934,134,93.19004,72,"5MF05_56.89817_-161.84934_2005-05-14 23:46_505",22,283,"2005-05-14",249168,"5MF05_45_2",5.82958,32.08423,"2005-05-14","5MF05_45_2","2342",0
"219",824,"2DY10",78,3,"2010-05-15 5:57","2DY10 78 3 60BON 2",0,0,2010,5,56.7495,-169.69783,135,154.73653,79,"2DY10_56.7495_-169.69783_2010-05-15 5:57_500",0,370,"2010-05-15",227957,"2DY10_78_3",-0.802409090909091,30.7879090909091,"2010-05-15","2DY10_78_3","557",0
"220",830,"2DY12",162,1,"2012-05-30 4:40","2DY12 162 1 60BON 1",0,0,2012,5,56.75,-169.701,150,149.1203,78,"2DY12_56.75_-169.701_2012-05-30 4:40_505",0,429,"2012-05-30",234044,"2DY12_162_1",1.09470909090909,31.7216454545455,"2012-05-30","2DY12_162_1","437",0
"221",831,"2DY12",164,1,"2012-05-30 7:47","2DY12 164 1 60BON 1",3.33532,6.29305,2012,5,57.08983,-169.5437,150,158.9055,63,"2DY12_57.08983_-169.5437_2012-05-30 7:47_505",1,429,"2012-05-30",234044,"2DY12_164_1",0.6967,31.3132636363636,"2012-05-30","2DY12_164_1","738",0
"223",835,"5MF05",67,2,"2005-05-16 23:03","5MF05 67 2 60BON 1",382.89003,425.43337,2005,5,55.50467,-164.7455,136,129.27994,101,"5MF05_55.50467_-164.7455_2005-05-16 23:03_505",55,283,"2005-05-16",249168,"5MF05_67_2",5.95513,31.79513,"2005-05-16","5MF05_67_2","2303",0
"224",837,"1TT06",60,2,"2006-04-28 21:13","1TT06 60 2 60BON 1",0,0,2006,4,57.1365,-170.66116,118,101.89427,76,"1TT06_57.1365_-170.66116_2006-04-28 21:13_333",0,442,"2006-04-28",242629,"1TT06_60_2",-0.46567,32.06962,"2006-04-28","1TT06_60_2","2113",0
"225",838,"3MF06",48,2,"2006-05-15 0:28","3MF06 48 2 60BON 1",110.98979,118.07424,2006,5,55.16933,-164.72617,135,118.56947,101,"3MF06_55.16933_-164.72617_2006-05-15 0:28_505",14,442,"2006-05-15",242629,"3MF06_48_2",3.71367272727273,31.9912545454545,"2006-05-15","3MF06_48_2","28",0
"226",840,"3MF02",28,2,"2002-05-15 13:12","3MF02 28 2 60BON 1",476.25415,580.79775,2002,5,55.40434,-163.93666,135,141.18512,93,"3MF02_55.40434_-163.93666_2002-05-15 13:12_505",82,236,"2002-05-15",255755,"3MF02_28_2",4.75011818181818,31.8026363636364,"2002-05-15","3MF02_28_2","1306",0
"227",841,"3MF02",70,2,"2002-05-20 3:14","3MF02 70 2 60BON 1",45.77872,30.11758,2002,5,55.01117,-167.03033,140,199.21918,162,"3MF02_55.01117_-167.03033_2002-05-20 3:14_505",6,236,"2002-05-20",255755,"3MF02_70_2",4.94471818181818,32.6115363636364,"2002-05-20","3MF02_70_2","305",0
"229",844,"3MF02",1,2,"2002-05-13 0:28","3MF02 1 2 60BON 1",36.86945,33.51768,2002,5,54.01017,-166.57184,133,179.01001,127,"3MF02_54.01017_-166.57184_2002-05-13 0:28_333",6,236,"2002-05-13",255755,"3MF02_1_2",4.86083636363636,32.5352727272727,"2002-05-13","3MF02_1_2","18",0
"230",845,"3MF02",53,2,"2002-05-18 0:57","3MF02 53 2 60BON 1",137.5405,165.71145,2002,5,56.28433,-164.79233,138,126.72631,93,"3MF02_56.28433_-164.79233_2002-05-18 0:57_505",21,236,"2002-05-18",255755,"3MF02_53_2",4.46563636363636,32.1132545454545,"2002-05-18","3MF02_53_2","50",0
"231",855,"2DY12",17,1,"2012-05-18 7:42","2DY12 17 1 60BON 1",0,0,2012,5,55.145,-165.6808,138,250.99,124,"2DY12_55.145_-165.6808_2012-05-18 7:42_505",0,429,"2012-05-18",234044,"2DY12_17_1",2.27875454545455,31.9766818181818,"2012-05-18","2DY12_17_1","734",0
"232",860,"3MF06",35,3,"2006-05-13 17:37","3MF06 35 3 60BON 1",21.34247,13.76933,2006,5,54.81017,-165.86501,133,217.87546,165,"3MF06_54.81017_-165.86501_2006-05-13 17:37_505",3,442,"2006-05-13",242629,"3MF06_35_3",4.05311818181818,32.2146545454545,"2006-05-13","3MF06_35_3","1737",0
"233",861,"3MF06",36,2,"2006-05-13 19:32","3MF06 36 2 60BON 1",24.10609,19.59845,2006,5,55.029,-166.07167,133,204.09778,135,"3MF06_55.029_-166.07167_2006-05-13 19:32_505",4,442,"2006-05-13",242629,"3MF06_36_2",3.78809090909091,31.8414636363636,"2006-05-13","3MF06_36_2","1932",0
"234",862,"3MF06",60,2,"2006-05-16 1:29","3MF06 60 2 60BON 1",0,0,2006,5,55.73983,-163.75967,136,121.30682,93,"3MF06_55.73983_-163.75967_2006-05-16 1:29_505",0,442,"2006-05-16",242629,"3MF06_60_2",3.43354545454545,31.9370181818182,"2006-05-16","3MF06_60_2","129",0
"235",863,"2DY12",195,1,"2012-06-01 8:44","2DY12 195 1 60BON 1",1953.9014,1973.63778,2012,6,57.04833,-171.4518,152,229.5254,110,"2DY12_57.04833_-171.4518_2012-06-01 8:44_505",453,429,"2012-06-01",234044,"2DY12_195_1",1.92502727272727,31.9779454545455,"2012-06-01","2DY12_195_1","839",0
